label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sandwich,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sandwich,",,,,,,
Cheese Grill Sandwich,ProductType,4,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",120,,https://drive.google.com/file/d/114V2AWJXeQosuSrLPbnn-7qNzQrDG8q_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseGrillSandwich.jpg,120,120
Veg Grill Sandwich,ProductType,5,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",100,,https://drive.google.com/file/d/1Z_7tWSGBha_rd-j_GxKxVMvpxQ98tUK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Grill-Sandwich.jpg,100,100
Club Grill Sandwich,ProductType,6,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",120,,https://drive.google.com/file/d/1cTWen7JtQStOvoHZspECys_jMlgs2pq6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ClubGrillSandwich.jpg,120,120
Veg Sandwich,ProductType,7,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",90,,https://drive.google.com/file/d/1PlGgNGtrT2Yat2aVQ8fMrdt-7q3J88A0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSandwich.jpg,,
Veg Cheese Sandwich,ProductType,8,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",110,,https://drive.google.com/file/d/1KpGokOU5g-fXnP4nPTPKdTs58r4zm04K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCheeseSandwich.jpg,,
Bread Butter,ProductType,9,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",70,,https://drive.google.com/file/d/14FRb1qE5r6vwLMr-r43KXWtC8mgem1_1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BreadButter.jpg,,
Toast Butter,ProductType,10,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",70,,https://drive.google.com/file/d/1X2jYME92sAanMzXDEJR4CgowUEATOuod/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ToastButter.jpg,70,70
Jam Bread Butter,ProductType,11,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",70,,https://drive.google.com/file/d/15FJi8rHx1m16KjF75zWx3lq53lsdOUqR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BREADBUTTERJAM.jpg,70,70
Veg Cheese Grill Sandwich,ProductType,12,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",120,,https://drive.google.com/file/d/1mbhLDY9LeV23LNprWiEwf_ETm3iQlkE2/view?usp=sharing,,120,120
