label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Sheera,ProductType,49,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",60,,https://drive.google.com/file/d/1t3rhL9TIVK5bGfVTlUXlxsqMfVJ5oiwU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sheera.jpg,,
Sabudana Vada,ProductType,50,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",70,,https://drive.google.com/file/d/1O6ziuAElEJ630iq-ZT8Wo5XdrYKapzLW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SabudanaVada.jpg,,
Sabudana Khichdi,ProductType,51,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",70,,https://drive.google.com/file/d/1e1uMS18TS-r3TfI7pxUzytlfmY73uUyZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SabudanaKhichdi.jpg,,
Paneer Pakoda,ProductType,52,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",110,,https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg,,
Pakoda Platter,ProductType,53,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",80,,https://drive.google.com/file/d/1GXMUimxSrq5C9JKku-bGDrsMvoDmy7OJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PakodaPlatter.jpg,,
Misal Pav,ProductType,54,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",90,,https://drive.google.com/file/d/10zM6xFtQkYtAL4YWGywPsxiCdULwwfcN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MisalPav.jpg,,
Aloo Paratha,ProductType,55,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",80,,https://drive.google.com/file/d/1-e7xl7ssjjkFNLd1vWJF_Hp9o9FVEZyS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooParatha.jpg,,
Paneer Paratha,ProductType,56,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",90,,https://drive.google.com/file/d/1I-rBvyFffhbWe6DuK4DOPx_Y3S66DnHx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerParatha.jpg,,
Cheese Chilli & Garlic Paratha,ProductType,57,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",100,,https://drive.google.com/file/d/1VebGJwEKf337CsxiuvGi3e30ylnmFmSD/view?usp=sharing,,,
Poori Bhaji,ProductType,58,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",80,,https://drive.google.com/file/d/1yqginAArPvE9cx0YfbV7y9ZnVr2vC9Vd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/PooriBhaji.jpg,,
Papad,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/16hT2z2acPZOT8kC3lLy6aGyloDfdTzJO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Papad.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Papad,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Papad,",,,,,,
Roasted Papad,ProductType,4,"Inventory,Food,Restaurant,Papad,Vegeterian,",20,,https://drive.google.com/file/d/1of1vgMY8AXJeDPdUGKu4-2fJb9nwbbQ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastedPapad.jpg,,
Fried Papad,ProductType,5,"Inventory,Food,Restaurant,Papad,Vegeterian,",25,,https://drive.google.com/file/d/1_cipNx32xuCqWgNbl-QrhQvLC9UDOwAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FriedPapad.jpg,,
Masala Papad,ProductType,6,"Inventory,Food,Restaurant,Papad,Vegeterian,",30,,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,,
Papad Churi,ProductType,7,"Inventory,Food,Restaurant,Papad,Vegeterian,",80,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PapadChuri.jpg,,
Raita,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Raita.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Raita,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Raita,",,,,,,
Boondi Raita,ProductType,4,"Inventory,Food,Restaurant,Raita,Vegeterian,",90,,https://drive.google.com/file/d/1uvirhGw1JyKYBjBSrnj9dmwJgElQjxrS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BoondiRaita.jpeg,,
Pineapple Raita,ProductType,5,"Inventory,Food,Restaurant,Raita,Vegeterian,",90,,https://drive.google.com/file/d/1j8rKqzC7h6_IehzqcdVo1Y6mgfZfObqN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PineappleRaita.jpg,,
Mix Raita,ProductType,6,"Inventory,Food,Restaurant,Raita,Vegeterian,",80,,https://drive.google.com/file/d/1IL4rv9dqAOk62S7CEggotm8j24dZbosz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixRaita.jpg,,
Potato and Peanut Raita,ProductType,7,"Inventory,Food,Restaurant,Raita,Vegeterian,",90,,https://drive.google.com/file/d/1SgIOhL0L4BKAD0xtE06zDu3nulizE5Cz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PotatoandPeanutRaita.jpg,,
Kakdi Chi Koshimber,ProductType,8,"Inventory,Food,Restaurant,Raita,Vegeterian,",80,,https://drive.google.com/file/d/11whKbJ_uxXD6jrAf4IjBT5QfQyh6zb31/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/KakdiChiKoshimber.jpg,,
Salad,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salad,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Salad,",,,,,,
Pasta Salad,ProductType,4,"Inventory,Food,Restaurant,Salad,Vegeterian,",120,,https://drive.google.com/file/d/15oosWrmGNCt4PVs2yuxc5AlV5Ex3lQpR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PastaSalad.jpg,,
Tossed Salad,ProductType,5,"Inventory,Food,Restaurant,Salad,Vegeterian,",150,,https://drive.google.com/file/d/1rleprWIxgA10kwU3F2VCsDKPoK9doyCc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/TossedSalad.jpg,,
Russian Salad,ProductType,6,"Inventory,Food,Restaurant,Salad,Vegeterian,",120,,https://drive.google.com/file/d/1u7H1p5B3IslVG9n-RSe_JS-DZ58HUDcV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RussianSalad.jpg,,
Raw Papaya Salad,ProductType,7,"Inventory,Food,Restaurant,Salad,Vegeterian,",100,,https://drive.google.com/file/d/1j6u5cOdsMU2O4SMCTY7FGRTQ6a76HUWP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/RawPapayaSalad.jpg,,
Green Salad,ProductType,8,"Inventory,Food,Restaurant,Salad,Vegeterian,",100,,https://drive.google.com/file/d/13f6xLUaMAgsL5WTIgZ5CBWFIUQK4FgBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenSalad.jpg,,
Rolls,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PNR-Tikka-Roll.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rolls,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rolls,",,,,,,
Paneer Bhurji Roll,ProductType,4,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/1vU6g1xI1AN9Ti3YwGqLmPEXI9LaBwPou/view?usp=sharing,,,
Paneer Tikka Roll,ProductType,5,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/1lGRRKNDPFDScGwu_oKKOjvJqulgRili5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/paneertikkaroll.jpg,,
Capsicum and Paneer Roll,ProductType,6,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/1yF4nf2224-9MeZTz00r1F-cDNiSPMbXS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CapsicumandPaneerRoll.jpg,,
Corn and Cheese Roll,ProductType,7,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/1mWCp54doPcjtx4cvBZp3zr2a9yUpiLHg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CornandCheeseRoll.jpg,,
Soya Chaap and Cheese Roll,ProductType,8,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/1BejkoA-ESR0IzoxTp8t9uhHQNg5FvmB0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/SoyaChaapandCheeseRoll.jpg,,
Aloo Tikki Roll,ProductType,9,"Inventory,Food,Restaurant,Rolls,Vegeterian,",100,,https://drive.google.com/file/d/12oxm5YlYuhulg4WQRe_s66wW07A6EOCN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AlooTikkiRoll.jpg,,
Pizza,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/pizza.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pizza,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pizza,",,,,,,
Matgherita Pizza,ProductType,4,"Inventory,Food,Restaurant,Pizza,Vegeterian,",160,,https://drive.google.com/file/d/1kVfWGtXoukyL8oqvhAtWBu-vpuAh2PK7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MatgheritaPizza.jpg,160,160
Paneer Tikka Pizza,ProductType,5,"Inventory,Food,Restaurant,Pizza,Vegeterian,",175,,https://drive.google.com/file/d/1HY1LUJ8B1WSeKBagmPgHdLPidChbNsYK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerTikkaPizza.jpg,175,175
Broccoli and Spinach Pizza,ProductType,6,"Inventory,Food,Restaurant,Pizza,Vegeterian,",199,,https://drive.google.com/file/d/117lNeyEGiLN3ojdRrEwIFnE3rswFjxL_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BroccoliandSpinachPizza.jpg,199,199
Chilli Garlic Mushroom Pizza,ProductType,7,"Inventory,Food,Restaurant,Pizza,Vegeterian,",199,,https://drive.google.com/file/d/1sX1QB6P5clK0NemvsTwNAt3IuP91B5uw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ChilliGarlicMushroomPizza.jpg,199,199
Cheesy Corn Pizza,ProductType,8,"Inventory,Food,Restaurant,Pizza,Vegeterian,",175,,https://drive.google.com/file/d/17-uuLuy6ID_RymvYEMJyG-yDVpJBSM_W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CheesyCornPizza.jpg,,
Farm Fresh Pizza,ProductType,9,"Inventory,Food,Restaurant,Pizza,Vegeterian,",180,,,,180,180
Roasted Bell Pepper and Cheese Pizza,ProductType,10,"Inventory,Food,Restaurant,Pizza,Vegeterian,",199,,,,,
Pasta,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Pasta.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pasta,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pasta,",,,,,,
Alfedo White Sauce,ProductType,4,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,https://drive.google.com/file/d/1nYlsExGcdcp6ScMq0SZl8AdrjzJbpvkh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AlfedoWhiteSauce.jpg,,
Arrabiata Tomato Sauce,ProductType,5,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,https://drive.google.com/file/d/1girDAcAJ46U5MTaz0akWAwV-7JZzUM73/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ArrabiataTomatoSauce.jpg,,
Pink Sauce Penne,ProductType,6,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,,,,
Vegetable Lasagna,ProductType,7,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,,,,
Moc and Cheese,ProductType,8,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,https://drive.google.com/file/d/1dPIkINHTfnEmI0X8B9hfuGda3ZoAPA9k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MocandCheese.jpg,,
Creamy Pesto Penne,ProductType,9,"Inventory,Food,Restaurant,Pasta,Vegeterian,",230,,https://drive.google.com/file/d/1ChQtPqa9dHzO6V3bQThdTgY_Itaxro-o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CreamyPestoPenne.jpg,,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,,,
Cream of Mushroom Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1Qo2WlVyjusbPWNb4-EeVhXTpytKnKPiG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CreamOfMushroomSoup.jpg,120,120
Cream Of Tomato Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1WHFUPHIxPdlEVtTuT5s9h1J7Jj00Mi0K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/creamoftomatosoup.jpg,,
Spinach Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1LXMan60rwjnYtpuE2n-PAGGOnK6kjklC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/SpinachSoup.jpg,100,100
Cream Of Veg Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1V9wBEvZfphqxLztUvh0RzuFcY-yMP60u/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/CreamOfVegSoup.jpg,,
Manchow Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1BijFXiqsbR-131VPPi7c_m-RTkvarToW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ManchowSoup.jpg,,
Hot N Sour Soup,ProductType,9,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1znKhnTQYTdwwfern1_gW9rALdpudS7FP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotNSourSoup.jpg,,
Lemon Coriander Soup,ProductType,10,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1KHrpqE-RlZ6MBo-hCx_BdLBH0GRVxmyt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LemonCorianderSoup.jpg,100,100
Mand Rice Shorba,ProductType,11,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,,,100,100
Minestrone Soup,ProductType,12,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1U4oqwCDKxuSIYmKkTiLoh1EAC6Q184zK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MinestroneSoup.jpg,120,120
Tom Yum Veg Soup,ProductType,13,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1RJznPN-GE7F-qEMTFmf-8aR4BNvNpRWm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/TomYumVegSoup.jpg,120,120
Tom Kha Veg Soup,ProductType,14,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1z6fWZiag_Wurvbq6FTqYXcCXm11jOkQW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/TomKhaVegSoup.jpg,120,120
Veg Clear Soup,ProductType,15,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1dmYwUOQ7V67thr9VxwcKFsrCkxZqX81H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Clear-Soup.jpg,100,100
Indian Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Indian Starters,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Indian Starters,",,,,,,
Rumali Masala Khakra,ProductType,4,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",130,,https://drive.google.com/file/d/1clEg5bdzFlPGlrpwivdZ2db1Qw6PQAuR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/RumaliMasalaKhakra.jpg,,
Paneer Tikka,ProductType,5,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg,,
Paratdar Paneer Tikka,ProductType,6,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",230,,https://drive.google.com/file/d/1qa8PtglSEQ5JLo2CM6lUHAO7-oJ2EfPb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ParatdarPaneerTikka.jpg,,
Tandoori Bharwan Mushroom,ProductType,7,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,,,,
Paneer Banjara Tikka,ProductType,8,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1YCNt3pJ44kxPI0GiF4OogRInEoLQYgQe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerBanjaraTikka.jpg,,
Corn Malai Seekh Kebab,ProductType,9,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1ns0Zg-T4SjPhN33WCAmNiRxTL5FU5gU5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CornMalaiSeekhKebab.jpg,,
Baby Aloo Angara,ProductType,10,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",180,,https://drive.google.com/file/d/1nX8ShBklwRfUj7WXtcU-0Dj_kSsnLWYo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BabyAlooAngara.jpg,,
Veg Platter 16pcs,ProductType,11,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",440,,,,,
Green Court Spl Kebab PLatter 20pcs,ProductType,12,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",540,,,,,
Malai Soya Chaap,ProductType,13,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1B1MuQk6gt5XksUb6MrbGf3wR6YEyh0lB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MalaiSoyaChaap.jpg,,
Achari Soya Chaap,ProductType,14,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1CjuWLVosbMYKLjw_CkqKHiacICV5BDcG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AchariSoyaChaap.jpg,,
Peshwari Soya Chaap,ProductType,15,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,,,,
Banjara Soya Chaap,ProductType,16,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,,,,
Jesela Kebab,ProductType,17,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",180,,,,,
Veg Kadak Seekh,ProductType,18,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",180,,https://drive.google.com/file/d/12js90clDFkX0We2QE4annTjvmZuw978p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/VegKadakSeekh.jpg,,
Mushroom Cheese Kurkure,ProductType,19,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1eBuNU31zeruuhcodBPAuHH0gEPYk5c3M/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MushroomCheeseKurkure.jpg,,
Cheese Haryali Kebab,ProductType,20,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",220,,https://drive.google.com/file/d/1SIUQ4Gk1k01Im-IEKXfZbBmMXrxiVtiE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CheeseHaryaliKebab.jpg,,
Pesto Paneer Tikka,ProductType,21,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",210,,https://drive.google.com/file/d/1G-QLxc6OYvcq_uXV8ILahfyQ3DYZlT3s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PestoPaneerTikka.jpg,,
Syuffed Aloo Angara,ProductType,22,"Inventory,Food,Restaurant,Indian Starters,Vegeterian,",180,,https://drive.google.com/file/d/1wwYTBGjMF0RRwSadai41yC0joOUyV5TE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/SyuffedAlooAngara.jpg,,
Main Course,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1m5XsBb7LQLRcRXeE4fsSnXTi-B3tSBuH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MainCourse.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Main Course,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Main Course,",,,,,,
Miloni Tarkari,ProductType,4,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1Dqjp7PjglwjQzts5vqhE2rsxlRVZu_a3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MiloniTarkari.jpg,180,180
Paneer Tikka Masala,ProductType,5,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,,
Aloo Gobi Mutter Adraki,ProductType,6,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1p4mKadw-QDaEcKpsmnVRPGh3kUeA7gLU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AlooGobiMutterAdraki.jpg,,
Paneer Butter Masala,ProductType,7,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1hxW4pcTbsHP6Ql9I_VfGsXwGKF6m006R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,210,210
Paneer Chop Masala,ProductType,8,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1yF4Yv9UqrEO_xLtVFXvjkF8Vjw4dp6Kf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PaneerChopMasala.jpg,,
Baby Veg Diwani Handi,ProductType,9,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1PRTSeRRhCDO7IOrEa1iaX75VRClR1b73/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BabyVegDiwaniHandi.jpg,180,180
Paneer Lababdar,ProductType,10,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1klQ6gkZcDP9VZtjnp8INcM4dPmLs2AJe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerLababdar.jpg,210,210
Paneer Lazeez,ProductType,11,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1ZHAs5q4OIzm3rTTd7XGgt7AqJ4eLHYy1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerLazeez.jpg,210,210
Paneer Patiyala,ProductType,12,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1Qo49vPHnwNLKiiUxNnE9U3-FBF0_wAkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPatiyala.jpg,220,220
Paneer Kala Masala,ProductType,13,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1_PNqXpLXCQnY_4RJScmsKOPEDi7KdBh6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PaneerKalaMasala.jpg,220,220
Methi Paneer,ProductType,14,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1GPrx6S62wgGENAAyDavZVI8cKV95mHnr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/MethiPaneer.jpg,220,220
