label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Extra Sauce,ProductType,6,"Inventory,Food,Restaurant,Add On,Vegeterian,",15,,https://drive.google.com/file/d/1puXuuj4agqy0T5T30eB5gqgCMvuuy98K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExtraSauce.jpg,,
Extra Dips,ProductType,7,"Inventory,Food,Restaurant,Add On,Vegeterian,",20,,,,,
Extra Vanilla Ice Cream,ProductType,8,"Inventory,Food,Restaurant,Add On,Vegeterian,",30,,https://drive.google.com/file/d/1QuQ561mWsXvUU0Z-Z9Bqu0wQLzZhB-M4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExtraVanillaIceCream.jpg,,
Extra Mozzarella Cheese,ProductType,9,"Inventory,Food,Restaurant,Add On,Vegeterian,",40,,https://drive.google.com/file/d/1zATvZXyUtftDrXF9vtKGuPtlCChsz7uY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExtraMozzarellaCheese.jpg,,
Extra Chocolate,ProductType,10,"Inventory,Food,Restaurant,Add On,Vegeterian,",30,,,,,
Pizza,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/pizza.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pizza,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pizza,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,,
Garden Fresh Pizza,ProductType,4,"Inventory,Food,Restaurant,Pizza,Vegeterian,",120,,https://drive.google.com/file/d/1Rrwx9EQ-PbDQXsa89pKQpSkjdDq8reiL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/GardenFreshPizza.jpg,,130
Corn Delight Pizza,ProductType,5,"Inventory,Food,Restaurant,Pizza,Vegeterian,",130,,https://drive.google.com/file/d/1wFyVFPU8eXno17UzpEVn6qnFH49OZJWR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/cheesecorndelight.jpg,,
Veg Chilli Pizza Spicy,ProductType,6,"Inventory,Food,Restaurant,Pizza,Vegeterian,",130,,https://drive.google.com/file/d/1zXw570TLvbM-6mImkTEbmQnWN-Efj1rI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VegChilliPizzaSpicy.jpg,,
Supreme Veg Pizza,ProductType,7,"Inventory,Food,Restaurant,Pizza,Vegeterian,",140,,https://drive.google.com/file/d/1S1fahPN-qmxcF9JCagOLmFRGOSJfgW_W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/SupremeVegPizza.jpg,,
Exotic Veg Pizza,ProductType,8,"Inventory,Food,Restaurant,Pizza,Vegeterian,",155,,https://drive.google.com/file/d/1eec-zW9f2kNn6h_G5F3_UshK2UYig4Qv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExoticVegPizza.jpg,,179
Paneer Delight Pizza,ProductType,9,"Inventory,Food,Restaurant,Pizza,Vegeterian,",160,,https://drive.google.com/file/d/1ml-oy5T8TnUfAkelkjJFX-N-s-eKoA-u/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerDelightPizza.jpg,,189
Tikka Paneer Pizza,ProductType,10,"Inventory,Food,Restaurant,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1aYqCIgNe-hLg11pI_w3dxJYCJRascWza/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/TikkaPaneerPizza.jpg,,
Bbq Paneer Pizza,ProductType,11,"Inventory,Food,Restaurant,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1CcLULw0Gr1boLHdEVuP4083WiByLHU5Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/BbqPaneerPizza.jpg,,
Mexican Paneer Pizza Spicy,ProductType,12,"Inventory,Food,Restaurant,Pizza,Vegeterian,",170,,https://drive.google.com/file/d/1mC4SXNLqMHcZJBuga3F-Z7dGOkwCj1fs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/MexicanPaneerPizzaSpicy.jpg,,
Double Cheese Margherita Pizza,ProductType,13,"Inventory,Food,Restaurant,Pizza,Vegeterian,",150,,https://drive.google.com/file/d/1fv3et6TLCk7ql0kdHgT_kz66L4kRK9IH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/DoubleCheeseMargheritaPizza.jpg,,
Pasta Veg Pizza,ProductType,14,"Inventory,Food,Restaurant,Pizza,Vegeterian,",180,,https://drive.google.com/file/d/1UqzKK8IZdDZYk7pMAfrHVX3f8xqWrAXe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/PastaVegPizza.jpg,,
Exotic Paneer & Corn Pizza,ProductType,15,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1Izo82J4UkEbzRutbeGSYCC2MSmcM1qSF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExoticPaneerCornPizza.jpg,,
Exotic Veg & Cheese Pizza Spicy,ProductType,16,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/16_Bvvbnp8ua1d0hmbx0lE312yda8JgCI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ExoticVegCheesePizzaSpicy.jpg,,
Burgers,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Burger.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Burgers,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Burgers,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,,
My Onionwala Burger,ProductType,4,"Inventory,Food,Restaurant,Burgers,Vegeterian,",60,,,,89,
My Onionwala Cheese Burger,ProductType,5,"Inventory,Food,Restaurant,Burgers,Vegeterian,",80,,,,,
Veggie Fiesta Burger,ProductType,6,"Inventory,Food,Restaurant,Burgers,Vegeterian,",80,,https://drive.google.com/file/d/1srdrsQTe8sSmjejLoa6jJdFLVIXi8ZmV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VeggieFiestaBurger.jpg,109,90
Veggie n Chips Burger,ProductType,7,"Inventory,Food,Restaurant,Burgers,Vegeterian,",90,,https://drive.google.com/file/d/1rm7Qr52JT6dA2WdSX9TrMuupG6yDKUtt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VeggienChipsBurger.jpg,,
Veggie Fiesta Cheese Burger,ProductType,8,"Inventory,Food,Restaurant,Burgers,Vegeterian,",100,,https://drive.google.com/file/d/1SC8PBzwP025l77_9ax9QMQtMWKrgNNg6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VeggieFiestaCheeseBurger.jpg,129,
Veg Corn n Cheese Burger,ProductType,9,"Inventory,Food,Restaurant,Burgers,Vegeterian,",110,,https://drive.google.com/file/d/1cf3Geg5bkfJKOT_qd6SUmbFYRR1SGjfS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VegCornnCheeseBurger.jpg,,
Paneer Fiesta Burger,ProductType,10,"Inventory,Food,Restaurant,Burgers,Vegeterian,",130,,,,169,150
Jumbo Veg Burger,ProductType,11,"Inventory,Food,Restaurant,Burgers,Vegeterian,",120,,https://drive.google.com/file/d/191ZikzZIGbd9EH9pmK72KZ1uaAifaZa4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/JumboVegBurger.jpg,,150
Exotic Toasty Cheese Burger,ProductType,12,"Inventory,Food,Restaurant,Burgers,Vegeterian,",140,,,,,
Pasta,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Pasta.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pasta,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pasta,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,,
Veg Arrabiata Pasta,ProductType,4,"Inventory,Food,Restaurant,Pasta,Vegeterian,",130,,https://drive.google.com/file/d/12DrKJdn36I7aPIgvYxwn3jzLZ-R7wl6E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/VegArrabiataPasta.jpg,159,
Veg Cream n Cheese Pasta,ProductType,5,"Inventory,Food,Restaurant,Pasta,Vegeterian,",150,,https://drive.google.com/file/d/1ux8qJ-PiCyHb5IDGXyMrf9gIc_Iti-_v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/VegCreamnCheesePasta.jpg,,170
Veg Pink Sauce Pasta,ProductType,6,"Inventory,Food,Restaurant,Pasta,Vegeterian,",150,,https://drive.google.com/file/d/11brl4OCD3dyJ6gW7JQlbvTrxZFXfx6gv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/VegPinkSaucePasta.jpg,,
Masala Pasta Spicy,ProductType,7,"Inventory,Food,Restaurant,Pasta,Vegeterian,",130,,https://drive.google.com/file/d/1VCfZI5wDAoD4nMmXdvy7KVNK5KXIVlwc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/MasalaPastaSpicy.jpg,,
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,,
Garlic Bread,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1OXT30UdnaqeMo-dv1NbdWLEnp2mVwRQA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GarlicBread.jpg,,69
Garlic Bread Regular,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/14GLejjdzSznUJfnwoWeD7VagddoKhnGj/view?usp=sharing,,,
Cheesy Chilli Garlic Bread,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1Yigakz6U_PiGR7I4UOSqzC23OegJ4lf7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/CheesyChilliGarlicBread.jpg,,
Cheesy Chilli Garlic Bread Regular,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1tCjqxfEzNLxyWMDJ3VmJ_7V-RaHabcqu/view?usp=sharing,,,
Cheesy Chilli Garlic Bread With Corn n Jalapano,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",140,,https://drive.google.com/file/d/1dTpIy9zKxyFPr7MtBsoI-kIF0Jpi-0bs/view?usp=sharing,,,
Cheesy Chilli Garlic Bread With Corn n Jalapano Regular,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",140,,https://drive.google.com/file/d/1vL3ef3I6SKUSWWwmn1md6vUVqLxo40Zy/view?usp=sharing,,,
Potato Pops,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1qC-G69SVetxOoHqsMl4eLFtFCxA6SctM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/PotatoPops.jpg,,
Potato Pops Regular,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1Ir9k2MC5baZGI01ggDSO30dynuRk_OQS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/PotatoPopsRegular.jpg,69,69
Potato Pops Large,ProductType,12,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1EdP2xX74NzXPPKRIxcHKTkIdZXPEtfhZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/PotatoPopsLarge.jpg,,
Cheesy Pops,ProductType,13,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1WW-JOWsDyYJyytw2wBL54KacDqLFJ6-F/view?usp=sharing,,,
Cheesy Pops Regular,ProductType,14,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1AYBnMDmfNCbM79y3O-o_nX4z1t17hw6U/view?usp=sharing,,,
Cheesy Pops Large,ProductType,15,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/16eQsPm8Hepi-VX9FZJ7j-MbjyC3GKPyr/view?usp=sharing,,,
Saucy Potato Pops,ProductType,16,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1daCcCvxINhi05OWkviKFYM8rds_rNCJa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/SaucyPotatoPops.jpg,,
Saucy Potato Pops Regular,ProductType,17,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1HmqgTj0CiP2rAIGoWfjd-5rYFRLCabjM/view?usp=sharing,,89,
Saucy Potato Pops Large,ProductType,18,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1UoamW0lpQwr9OEFoZTrubSQhMBcm3L2e/view?usp=sharing,,,
Smiles,ProductType,19,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,,,,
Smiles Regular,ProductType,20,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,,,69,
Smiles Large,ProductType,21,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,,,,
Cheesy Fries,ProductType,22,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/10yPm41qekDI-4eiTs3NSG5wPsqxWijYT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheesyFries.jpg,,
Cheesy Fries Regular,ProductType,23,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1sASwiYufDW9jc5F4RxOwTrenvr-rTlx_/view?usp=sharing,,95,95
Cheesy Fries Large,ProductType,24,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1pPS2FpCRwyB2OK1oqitcO_fomW9byq22/view?usp=sharing,,,
Saucy Fries,ProductType,25,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1gRTGMNbxdgypotBMsZVfa2fzP9zpHuOr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/SaucyFries.jpg,,
Saucy Fries Regular,ProductType,26,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1SGlkoYS_H8WYU68qABgI0MyLEvXozNKG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/SaucyFriesRegular.jpg,,
Saucy Fries Large,ProductType,27,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1xeDv1v5xd5Kn60Z3ivsKMhS_3JGUspZk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/SaucyFriesLarge.jpg,,
Peri Peri Fries,ProductType,28,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1Xca3b3wbJDb1PAW3FCV9gz2n_PJ_nMGj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PeriPeriFries.jpg,,
