label,nodeType,order,path,price,description,link,imageLink,Zomato
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,,
Milk,ProductType ,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1bdbLodzIejCKnr6YkL5sHHz2OJRdcEGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Milk.jpg,
Butter Milk Plain,ProductType ,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/13C2HNm1nwA5zBhYiI7xYXyCGnA9X8QMH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilkPlain.jpg,
Butter Milk Masala,ProductType ,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/1dNFdzmlpU27Fhw8KmvTzNdtSMXLbnlzx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilkMasala.jpg,
Soda,ProductType ,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",45,,https://drive.google.com/file/d/1KNdAve64Xvgp3mf0RNuiH38lW0M-DvxM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soda.jpg,
Soft Drinks,ProductType ,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",45,,https://drive.google.com/file/d/16KIApV8NfCSj6wawyapKAWuI20tqwqoo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/SoftDrinks.jpg,
Lassi Sweet,ProductType ,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",55,,https://drive.google.com/file/d/1aiFtD_BejNwuTDmKemB2ljMmx3WkVBxb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LassiSweet.jpg,
Lassi Salt,ProductType ,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",55,,https://drive.google.com/file/d/1CAKe5LK5Ml6ykKyL1mt9zDC8X9AfeM2q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/LassiSalt.jpg,
Mango Lassi,ProductType ,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",110,,https://drive.google.com/file/d/1RkvHqFFspNgXQ54LhM0OPgafaOn-kCox/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoLassi.jpg,
Cold Coffee,ProductType ,12,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/12q3woJzjR7FpBQfmLThIsX0ExUZ8wRPo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffee.jpg,92
Cold Coffee With Ice Cream,ProductType ,13,"Inventory,Food,Restaurant,Beverages,Vegeterian,",110,,https://drive.google.com/file/d/1ixG-19xuTet6etiV_HGmXGeen2fqVazw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffeeWithIceCream.jpg,
Milk Shake Chocolate,ProductType ,14,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,,https://drive.google.com/file/d/1oEqaMQ1O1oWdTgqzaNkdQ2kfMozdGtst/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/MilkShakeChocolate.jpg,
Milk Shake Mango,ProductType ,15,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,,https://drive.google.com/file/d/1PK9RbKVRInwyVwmr6cJ7cteSNJXEP6mj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/MilkShakeMango.jpg,
Milk Shake Vanila,ProductType ,16,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,,https://drive.google.com/file/d/1tzTaQLhMkd4amBIAErEW8ZGUmsOPpe2N/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/MilkShakeVanila.jpg,
Fresh Lime Water,ProductType ,17,"Inventory,Food,Restaurant,Beverages,Vegeterian,",55,,https://drive.google.com/file/d/1Nb2hCv9QtkXOgJZXvMzPVWV4mljtCmJc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FreshLimeWater.jpg,
Soda,ProductType ,18,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1KNdAve64Xvgp3mf0RNuiH38lW0M-DvxM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soda.jpg,
Mango Mastani,ProductType ,19,"Inventory,Food,Restaurant,Beverages,Vegeterian,",120,,https://drive.google.com/file/d/1x1W3-4w0CLGLlbwKYCXVTc1dCDP448KA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoMastani.jpg,
Dry Fruit Mastani,ProductType ,20,"Inventory,Food,Restaurant,Beverages,Vegeterian,",140,,https://drive.google.com/file/d/1aAot7jOdVnZF7pR-RbYj3Hsl2KOZwwla/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DryFruitMastani.jpg,184
Tea,ProductType ,21,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,,https://drive.google.com/file/d/1fd2gFK13kA_Nc4iEqwyT__x9hmcV5BvG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tea.jpg,
Coffee,ProductType ,22,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1Euh2dH6rEeREBGnpoYhanuCocHz7zE4U/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Coffee.jpg,
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Starters,",,,,,
Veg Spring Roll,ProductType ,4,"Inventory,Food,Restaurant,Starters,Vegeterian,",160,,https://drive.google.com/file/d/1B6jABivt6vPzdMLxzUamh_sH58-CN1Nl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Spring-Roll.jpg,
Cheese Boll,ProductType ,5,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,,,
Veg Lollipop,ProductType ,6,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,,https://drive.google.com/file/d/1VHcE9yqD695-4FM6IUQe6sBpspfxn5ns/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegLollipop.jpg,219
Thread Paneer,ProductType ,7,"Inventory,Food,Restaurant,Starters,Vegeterian,",200,,https://drive.google.com/file/d/18cIZkL2OJC2w6yieg-LgSnav8RiXSflS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ThreadPaneer.jpg,
Paneer Satte,ProductType ,8,"Inventory,Food,Restaurant,Starters,Vegeterian,",200,,https://drive.google.com/file/d/1cxTb2D5oiY5lyUZTooWqdm7i50jrTzbO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSatay.jpg,
American Corn Pakoda,ProductType ,9,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,,https://drive.google.com/file/d/1uYP2DgyWoEJPVKrlOK7K2NoL-mqWXQ8t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/AmericanCornPakoda.jpg,196
Golden Fried Baby Corn,ProductType ,10,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,,https://drive.google.com/file/d/1eztUmq_Af7XOotcFXuEjuGwKOGk-pFVq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/GoldenFriedBabyCorn.jpg,
Veg Gold Coin,ProductType ,11,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/169Sq_FvgffIEL6BxlIZAN3-Iz_hl8fwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegGoldCoin.jpg,
Mushroom Baby Corn Chilly,ProductType ,12,"Inventory,Food,Restaurant,Starters,Vegeterian,",200,,,,
Veg Manchurian,ProductType ,13,"Inventory,Food,Restaurant,Starters,Vegeterian,",140,,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Veg 65,ProductType ,14,"Inventory,Food,Restaurant,Starters,Vegeterian,",140,,https://drive.google.com/file/d/1vNWQi-EBkMH-6PuGayKQApq8nSpw6IHV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg65.jpg,
Crispy Veg Salt & Paper,ProductType ,15,"Inventory,Food,Restaurant,Starters,Vegeterian,",150,,https://drive.google.com/file/d/1MIgqdsTY3avTEzZgVPtMVpYmaw7D7aTR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/CrispyVegSaltPaper.jpg,
Mushroom Manchurian,ProductType ,16,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,,https://drive.google.com/file/d/1h9mq-N1nat_cG5ELIeoeIHppq06tVhlv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomManchurian.jpg,219
Gobi Manchurian,ProductType ,17,"Inventory,Food,Restaurant,Starters,Vegeterian,",130,,https://drive.google.com/file/d/1mgG8Dsqth64ofBMGNjgKK3jCOuEAatZF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiManchurian.jpg,
Paneer Chilly,ProductType ,18,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,,https://drive.google.com/file/d/1kCqkt77Pxcbez6FkI0cGxMSwSl6KLsdx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilly.jpg,
Paneer Manchurian,ProductType ,19,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg,
Veg Crispy,ProductType ,20,"Inventory,Food,Restaurant,Starters,Vegeterian,",150,,https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg,184
Veg Crunchy,ProductType ,21,"Inventory,Food,Restaurant,Starters,Vegeterian,",160,,https://drive.google.com/file/d/1JbF4IP87oga3A6abBI1p2fKiscph9msu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCrunchy.jpg,
Veg Gold Finger,ProductType ,22,"Inventory,Food,Restaurant,Starters,Vegeterian,",160,,https://drive.google.com/file/d/1OtmQmBkm0aOKqmRoVKfTUrIHHUScmIqd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegGoldFinger.jpg,
Soup,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/136jeYKefmQ3Gxl80_f15H4IRlem6r9cq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soup,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soup,",,,,,
Hot & Sour Soup,ProductType ,4,"Inventory,Food,Restaurant,Soup,Vegeterian,",110,,https://drive.google.com/file/d/1teNyAur_VckwNp4ujk5k5x5svxiTBSGq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotSourSoup.jpg,
Manchow Soup,ProductType ,5,"Inventory,Food,Restaurant,Soup,Vegeterian,",110,,https://drive.google.com/file/d/1BijFXiqsbR-131VPPi7c_m-RTkvarToW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ManchowSoup.jpg,127
Sweet Corn Soup,ProductType ,6,"Inventory,Food,Restaurant,Soup,Vegeterian,",120,,https://drive.google.com/file/d/1_1FoZQ6LO1CAso_34uhApiZBAirl2JuB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sweet-Corn-Soup.jpg,
Lung Fung Soup,ProductType ,7,"Inventory,Food,Restaurant,Soup,Vegeterian,",120,,https://drive.google.com/file/d/1Xx7J2_4ft-F-KYH5zc6l06o-JElEJQF3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/LungFungSoup.jpg,120
Veg Lemon Coriander Soup,ProductType ,8,"Inventory,Food,Restaurant,Soup,Vegeterian,",110,,https://drive.google.com/file/d/1tZLgAKBAoUUs6uOmeokwYkmjtjsFesta/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food04182022/VegLemonCorianderSoup.jpg,
Veg Soup With Burnt Garlic,ProductType ,9,"Inventory,Food,Restaurant,Soup,Vegeterian,",120,,https://drive.google.com/file/d/11zV8EngVpor9hvuwQNQrihae026jv6wr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/VegSoupWithBurntGarlic.jpg,
Tom Yum Soup,ProductType ,10,"Inventory,Food,Restaurant,Soup,Vegeterian,",130,,https://drive.google.com/file/d/1k4jCUnhMP1mGYYC4gyz51WXwQzg40KQP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/TomYumSoup.jpg,
Cream Of Tomato Soup,ProductType ,11,"Inventory,Food,Restaurant,Soup,Vegeterian,",100,,https://drive.google.com/file/d/1WHFUPHIxPdlEVtTuT5s9h1J7Jj00Mi0K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/creamoftomatosoup.jpg,127
Cream Of Mushroom Soup,ProductType ,12,"Inventory,Food,Restaurant,Soup,Vegeterian,",130,,https://drive.google.com/file/d/1Qo2WlVyjusbPWNb4-EeVhXTpytKnKPiG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CreamOfMushroomSoup.jpg,
Veg Clear Soup,ProductType ,13,"Inventory,Food,Restaurant,Soup,Vegeterian,",110,,https://drive.google.com/file/d/1dmYwUOQ7V67thr9VxwcKFsrCkxZqX81H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Clear-Soup.jpg,127
Tandoori Starter,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1MVoWN5Y_qE4RGEgEx_iuni_7vR9PRMB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/TandooriStarter.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Tandoori Starter,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Tandoori Starter,",,,,,
Paneer Tikka,ProductType ,4,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg,
Paneer Angara Tikka,ProductType ,5,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1g9_Xkwq2we8cYTw6TXg5fDjrhyv7X3Pg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerAngaraTikka.jpg,
Paneer Hariyali Tikka,ProductType ,6,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1vjgW1PB1FZXbq4oM3Shqc4XN9tnALSaM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerHariyaliTikka.png,
Paneer Achari Tikka,ProductType ,7,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1lQAHxfx-QzHgNoeeTaDLqeiJg8Df0Ng2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAchariTikka.jpg,
Paneer Banjara Tikka,ProductType ,8,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1YCNt3pJ44kxPI0GiF4OogRInEoLQYgQe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerBanjaraTikka.jpg,
Paneer Chilly Garlic Tikka,ProductType ,9,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,,,
Paneer Malvani Tikka,ProductType ,10,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,,,
Paneer Seekh Kabab,ProductType ,11,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1j9D8OswOCm2cGn7r6zEVWEc9IEDTAdjh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerSeekhKabab.jpg,
Kaju Paneer Seekh Kabab,ProductType ,12,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",210,,https://drive.google.com/file/d/1KTfzrcLoKU2D-fnOgv1j8ORN9YUoWIBE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/KajuPaneerSeekhKabab.jpg,
Cheese Onion Seekh Kabab,ProductType ,13,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/1UQkv3PDLp2d_8YEkr0Uc_TYhm_-YwnWC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/CheeseOnionSeekhKabab.jpg,
Paneer Hot Pan,ProductType ,14,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",200,,https://drive.google.com/file/d/10OuWGSX7p3KTSYain9T4xscZVc9_eCeW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerHotPan.jpg,
Veg Hot Pan,ProductType ,15,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",170,,https://drive.google.com/file/d/1MB8UV4v3x4Ll6E-w2vBard1t3iecvVmJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHotPan.jpg,
Corn Criispy,ProductType ,16,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",170,,https://drive.google.com/file/d/1v21EjeUxJz756JS2ehe6znJvkcb3ICyQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/CornCriispy.jpg,
Paneer Schezwan,ProductType ,17,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/19rUFjqvrPjc0B7V8CwPm3-rmuHQy9zo_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSchezwan.jpg,
Veg Seekh Kabab,ProductType ,18,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://drive.google.com/file/d/10MBSTG04AZlMyzKjsK7C7Avj9fHUSFpH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSeekhKabab.jpg,
Aloo Tikka,ProductType ,19,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",170,,https://drive.google.com/file/d/1mOWMMfsysSEx06_k5H-2nq4sygcTM3_B/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/AlooTikka.jpg,
Mushroom,ProductType ,20,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,,,
Hara Bhara Kabab,ProductType ,21,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",170,,https://drive.google.com/file/d/1-SKLAYksJKTVuep7TVzhlh5LDLgDgn_g/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/HaraBharaKabab.jpg,
Baby Corn Tandoor,ProductType ,22,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",190,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/VegLasuni.jpg,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food030822/BabyCornTandoor.jpg,
Gobi Tikka,ProductType ,23,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",170,,https://drive.google.com/file/d/1kvg1EWSoYUSx0YwTw8AVZpa_XlsTe1cC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/GobiTikka.jpg,
Veg Platter,ProductType ,24,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",470,,https://drive.google.com/file/d/1YgF1NJg3UcwWGUlTnq-d_P5OEIrTbvp6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPlatter.jpg,
Cheese Paneer Tikka,ProductType ,25,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",240,,https://drive.google.com/file/d/1v3J2M8E2-ffh2WQEoue7YvPnDAiPm_0C/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheesePaneerTikka.jpg,
Sliver Leaf Spl Tikka,ProductType ,26,"Inventory,Food,Restaurant,Tandoori Starter,Vegeterian,",270,,,,
Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Entree.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Entree,",,,,,
Diwani Handi,ProductType ,4,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,,https://drive.google.com/file/d/1z02VX5lDgeZmFpZD3JvRPyC0UTGFxHvc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DiwaniHandi.jpg,
India Tawa Sabji,ProductType ,5,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,,,,
Veg Jalfrezi,ProductType ,6,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,,https://drive.google.com/file/d/1gKfuZt8px5jS4U02ZF9IgsxPWnljv_zb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegJalfrezi.jpg,
Mushroom Kadai,ProductType ,7,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,,https://drive.google.com/file/d/1cFlfqnERRxlLBi_xaKOYH7yevO8Bvlmf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomKadai.jpg,
Veg Lajabab,ProductType ,8,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,,https://drive.google.com/file/d/1a2oOJ6dteTSIOOkOslQO0y2ePgPiv71c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegLajabab.jpg,
