label,nodeType,order,path,price,link,imageLink,description
Tawa Paneer,ProductType,62,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1UUClrr9KbgcuKHAjKzibbKDtUBhMyxK0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tawa-Paneer.jpg,
Paneer Kolhapuri,ProductType,63,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1-J-2JnzyS-Oe3Ngjai14xQnDzBM_v3Da/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKolhapuri.jpg,
Paneer Lahsuni,ProductType,64,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1UCsLPzRK908qVoZyFDFmowyEo84OyQkQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerLahsuni.jpg,
Paneer Lababdar,ProductType,65,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1klQ6gkZcDP9VZtjnp8INcM4dPmLs2AJe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerLababdar.jpg,
Paneer Mirch Masala,ProductType,66,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1qcJos2QQB1FfPTWc4ZX0MylvxQc05l2K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMirchMasala.jpg,
Lahsuni Paneer Masala,ProductType,67,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1zdXrskFue-HItpzJ1AbWl9NivmqjfrCG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/LahsuniPaneerMasala.jpg,
Paneer Makhani,ProductType,68,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1TOeQzqwksftjLHG7HshFfdCJc9ij02eJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMakhani.jpg,
Paneer Taka Tak,ProductType,69,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/17XgbuWzOhE5N1PY_APSnPeuSBUHok9yH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTakatak.jpg,
Paneer Hyderabadi,ProductType,70,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1JncF2MHWmhC7EuWmS8Co4PzS3tiZesZe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHyderabadi.jpg,
Paneer Tufani,ProductType,71,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1vJPH6gqLrlDTdjWGfUyMy5-JQCT92NW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTufani.jpg,
Paneer Kasturi,ProductType,72,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1KVsK7V_B9IFUzMTFSOz4BKSNJB1B4Jmo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKasturi.jpg,
Mutter Paneer,ProductType,73,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1huDNxCZ-qNC4fo-BTry7L1bsN4vjlnfl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MutterPaneer.jpg,
Paneer Pasanda,ProductType,74,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/17Yu6KNCHcPsLQufrz0v7tdk_nlJECrZ3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPasanda.jpg,
Paneer Mushroom,ProductType,75,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1Le3_LCLZbxvuA1wj7e7W9P_fFHXEdovO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMushroom.jpg,
Paneer Kalimirch,ProductType,76,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1Y1g0CMqZ1mZzfloVaVGUpjpEOHAgRM04/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerKalimirch.jpg,
Paneer Patiyala,ProductType,77,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1Qo49vPHnwNLKiiUxNnE9U3-FBF0_wAkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPatiyala.jpg,
Paneer Varadi,ProductType,78,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1nXV_gfoAbynkvrsMtdkBeCU4j8pNG-jP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerVaradi.jpg,
Kaju Curry,ProductType,79,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg,
Shahi Paneer,ProductType,80,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/15ewjBYijJzsvJfnokYZXpXVvYnSXO8Qs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ShahiPaneer.jpg,
Paneer Adaraki,ProductType,81,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/13s7-7_kwkilrQ846fN-SYpPEsgB2OBfI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerAdaraki.jpg,
Saoji Paneer,ProductType,82,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/15A5itYrjpHxOHA1T4tO4NL42inKBljPq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/SaojiPaneer.jpg,
Paneer Najakat,ProductType,83,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1BRGIGMXPj1QOuHygeDlGegNe3BKmb1LB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerNajakat.jpg,
Paneer Laziz,ProductType,84,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1OYySz9FrzZf_YSg0HLIeq_HCihGnblo7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerLaziz.jpg,
Paneer Tikka Masala,ProductType,85,"Inventory,Food,Restaurant,Entree,Vegeterian,",250,https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,
Paneer Bhurji,ProductType,86,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1LZZA3_svXkXtLnQWAZxfqenp_2-30QI-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerBhurji.jpg,
Paneer Kaju Masala,ProductType,87,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1AGNrAkqtM6JP5SPTBrIrjqgW4lHKZBeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKajuMasala.jpg,
Paneer Cheese Anguri,ProductType,88,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/14xAb7IFWrA0hHPUnWxiBWHf-BiRggCd8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerCheeseAnguri.jpg,
Cheese Paneer Butter Masala,ProductType,89,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1AdLnCjCGsvGjehl2NcXKLnBTlHnGTzrq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CheesePaneerButterMasala.jpg,
Evento Paneer Spl,ProductType,90,"Inventory,Food,Restaurant,Entree,Vegeterian,",270,,,
Paneer Angara,ProductType,91,"Inventory,Food,Restaurant,Entree,Vegeterian,",270,https://drive.google.com/file/d/1TWKrad110VxkZ1Kp11_hACH784etr3za/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngara.jpg,
Paneer Chutney Roll,ProductType,92,"Inventory,Food,Restaurant,Entree,Vegeterian,",290,https://drive.google.com/file/d/1URMzQNXIMo7QlDbf8tbXyJzG2FXy8xLY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerChutneyRoll.jpg,
Spl Demand Dish,ProductType,93,"Inventory,Food,Restaurant,Entree,Vegeterian,",300,,,
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,
Veg Loli Pop,ProductType,3,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1gRcDvM6ADEEYZJEb6QpXyeQn31aATHZT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegLolipop.jpg,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg,
Veg Garlic Noodles,ProductType,5,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1hF5HkxzoCtmC6nfAKFw67BEkQe-9eEXL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/VegGarlicNoodles.jpg,
Veg Schezwan Noodles,ProductType,6,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanNoodles.jpg,
Potato 65,ProductType,7,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1FK3IKu50PN_dt3rfa7Q4yO0NOKQHiu9l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/Potato65.jpg,
Chinese Bhel,ProductType,8,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg,
Veg Chowmein,ProductType,9,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1xHnZtU3dnK2jO_uEXX9mxyzKO411UxhW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/VegChowmein.jpg,
Corn Tikki,ProductType,10,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1UFluyJaAN4zq07_6nVFoYxrGUVpx1aaq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CornTikki.jpg,
Honey Chilli Potato,ProductType,11,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1tsp38qAVfraCQy899kqQWVHCPvIyVAuq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HoneyChilliPotato.jpg,
Soya Chilli,ProductType,12,"Inventory,Food,Restaurant,Starters,Vegeterian,",170,https://drive.google.com/file/d/1nnPDBGG0RqbB6OaJo9J3RUDgc1w2fAiP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/SoyaChilli.jpg,
Veg Crispy,ProductType,13,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg,
Veg Kothey,ProductType,14,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1BMOfcDz9hat7R-h-Ocj_ZV4UTLBbBeD4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kothey.jpeg,
Spring Roll,ProductType,15,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1YC42FryMY2Iv_dd9LqFaQO_j8p4CzRCu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SpringRoll.jpg,
Crispy Corn,ProductType,16,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1Hah0oHcfmhr1v1zQb_aojU7_ytAH1KGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CrispyCorn.jpg,
Veg Manchurian,ProductType,17,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Baby Corn Chilli,ProductType,18,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1Jk7J4kiLt-Aa7urtPjtopXpFfpVdUOqg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/BabyCornChilli.jpg,
Baby Corn 65,ProductType,19,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1V8YpvYXgQgRTlEeDwy75rp_JSeDtW-Hi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/BabyCorn65.jpg,
Mushroom Chilli,ProductType,20,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1U0ZgiXdil7TP99NMF9TVpI2cA0l0qfft/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomChilli.jpg,
Chana Chickpeas,ProductType,21,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1F_lPkEoPgafloGJQXSfGr11FkMoFbv7z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/ChanaChickpeas.jpg,
Veg Crunchy,ProductType,22,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1JbF4IP87oga3A6abBI1p2fKiscph9msu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCrunchy.jpg,
Veggie Bullet,ProductType,23,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,,,
Mushroom Duplex,ProductType,24,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1f3SkDoUitjh75dRGxKMe33hm5Hcwo_MT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/MushroomDuplex.jpg,
Chilli Chop,ProductType,25,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1KZriDoeYFPXqDlav6E5OrJlPYSw5b164/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/ChilliChop.jpg,
Roli Poli Roll,ProductType,26,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1TZs7FfbwsN9h6dkpkVXZ1rNx6QnWb2Ya/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/RoliPoliRoll.jpg,
Corn Cheese Roll,ProductType,27,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1agPx354gnD0GRs2RtwUsNAUw29hVmSus/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CornCheeseRoll.jpg,
Veg Singapuri,ProductType,28,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1X5BqRQTldLjATslQvsgchqGLFeEKt_J1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/VegSingapuri.jpg,
Singapuri Noodles,ProductType,29,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/167cp4wyev5IxuyOWsk5lQFpj2NhgyE2Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Singapuri-Noodles.jpg,
Cheese Bowl,ProductType,30,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1_H0JXLCpkmu7ZNsFUJGfDYUOFg1x7saN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CheeseBowl.jpg,
Chilli Paneer,ProductType,31,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/18P6ng6sTZsLVIf8aSUUCBuObFjowYZWs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChilliPaneer.jpg,
Schezwan Paneer,ProductType,32,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/13GlXwgur289TNPXsn6xMQZnwQzhZmHHy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Schezwan-Paneer.JPG,
Cashew Nut Roll,ProductType,33,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1504IeYVtAfrC587gHkc0i8EW7PmAtS5O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CashewNutRoll.jpg,
Paneer Corn Roll,ProductType,34,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1A2tk9O-rolzEgdmA30GmOaxThtfXT9V7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerCornRoll.jpg,
Paneer 65,ProductType,35,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg,
Evento Chinese Sizzler,ProductType,36,"Inventory,Food,Restaurant,Starters,Vegeterian,",350,,,
Hara Bhara Kabab,ProductType,37,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1-SKLAYksJKTVuep7TVzhlh5LDLgDgn_g/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/HaraBharaKabab.jpg,
Dahi Ke Sholey,ProductType,38,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1E95Uo52djhkGyeFPCElsjS3YVNV7r0Kn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/DahiKeSholey.jpg,
Veg Seekh Kabab,ProductType,39,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/10MBSTG04AZlMyzKjsK7C7Avj9fHUSFpH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSeekhKabab.jpg,
Tandoori Bharwan Kumbh,ProductType,40,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1T_yTR7HXuittmYsB9c6IgxmD5fNntHc-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Bharwan-Kumbh.jpg,
Corn Cheese Kabab,ProductType,41,"Inventory,Food,Restaurant,Starters,Vegeterian,",230,https://drive.google.com/file/d/1cJdpRUb6UykQR_XD9id68vhna-nPsyTG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CornCheeseKabab.jpg,
Tandoori Aloo Gobhi,ProductType,42,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,https://drive.google.com/file/d/1wtACNPg7UpPsFV4ENARm0GUCePQbmWwd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/TandooriAlooGobhi.jpg,
Tandoori Aloo,ProductType,43,"Inventory,Food,Restaurant,Starters,Vegeterian,",190,https://drive.google.com/file/d/1bifA3ppfyWLeBS39kRXYBePekE6iUKBI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/TandooriAloo.jpg,
Hariyali Paneer Tikka,ProductType,44,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1L6gRf6X6kSyoKfdYO3mujGv_VrvD-paU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HariyaliPaneerTikka.jpg,
Teen Mirch Paneer Tikka,ProductType,45,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/16GNQMYDFGwtv0Q3cgX64wRIyMbKgonDr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Teen-Mirch-Paneer-Tikka.jpg,
Paneer Malai Tikka,ProductType,46,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1CG-Z9oIWALgUT7H4pgX4v_xphLMlAxnm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMalaiTikka.jpg,
Pahadi Paneer Tikka,ProductType,47,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1oO2RiqRQNOoZ2J9tC4z6tvPAle6_w4kr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PahadiPaneerTikka.jpg,
Corn Malai Kabab,ProductType,48,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1ddIZfthgKrXhQrxM2x9-1sjvJMlRYN0v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/CornMalaiKabab.jpg,
Paneer Ajwani Tikka,ProductType,49,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1pKozifQPcUGI_hrh5Ub-qZGm02ub7YC9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerAjwaniTikka.jpg,
Lahsuni Paneer Tikka,ProductType,50,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1e9_h7RNohF79bfbkneWkEtfvrbBfunR9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/LahsuniPaneerTikka.jpg,
Paneer Tikka Achari,ProductType,51,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1_XETorAM2mMwr3MLndIFo0Z12Txqa1XZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaAchari.jpg,
Paneer Schezwan Tikka,ProductType,52,"Inventory,Food,Restaurant,Starters,Vegeterian,",220,https://drive.google.com/file/d/1vJP_X9zJwFumnTviSJB6bzf0SqYxIxXb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerSchezwanTikka.jpg,
Paneer Kalimirch Tikka,ProductType,53,"Inventory,Food,Restaurant,Starters,Vegeterian,",210,https://drive.google.com/file/d/1iHSFvH-OhfO3JiWszBqu4VNggGvXhLHF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/PaneerKalimirchTikka.jpeg,
Evento Tandoori Sizzler ,ProductType,54,"Inventory,Food,Restaurant,Starters,Vegeterian,",360,https://drive.google.com/file/d/1WqzJdx_sP9kqhTDsSkD9Mi8OgOqFscYl/view?usp=sharing,,
Evento Tandoori Sizzler Half,ProductType,55,"Inventory,Food,Restaurant,Starters,Vegeterian,",360,https://drive.google.com/file/d/1UfQw6GiqrPOG6CcM53nLoDorsswwMax6/view?usp=sharing,,
Evento Tandoori Sizzler,ProductType,56,"Inventory,Food,Restaurant,Starters,Vegeterian,",450,https://drive.google.com/file/d/1UfQw6GiqrPOG6CcM53nLoDorsswwMax6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/EventoTandooriSizzlerHalf.jpg,
