label,nodeType,order,path,price,description,link,imageLink,zomato
Mutton Banjara Handi Full,ProductUnit,91,"Inventory,Food,Restaurant,Entree,NonVegeterian,Mutton Banjara Handi,",770,,https://drive.google.com/file/d/1FOlf-hShs3Rmd-kgeexbNOidhs5tH-uB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MuttonBanjaraHandiFull.jpg,
Mutton Banjara Handi Half,ProductUnit,92,"Inventory,Food,Restaurant,Entree,NonVegeterian,Mutton Banjara Handi,",400,,https://drive.google.com/file/d/14IdVQRtZO6jFAMLMwY1mUXyzU-KPud4R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonBanjaraHandiHalf.jpg,430
Chicken Tawa Masala ( Bonless),ProductType,93,"Inventory,Food,Restaurant,Entree,NonVegeterian,",250,,https://drive.google.com/file/d/17naIaMIx1a0-V_JJ87tOkLQGCoURbqHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenTawaMasalaBonless.jpg,
Chicken Maharaja (Boneless),ProductType,94,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1Tj516IUA72GTaaKaQWYvQmerbrMmt5b5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenMaharajaBoneless.jpg,
Chicken Achari ( Boneless),ProductType,95,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1oQFYT8bOONskHA5-YwvSnxsSkEoof95s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenAchariBoneless.jpg,
Chicken Afghani (Boneless),ProductType,96,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1X9bhI_5w32kfmVYswHB4rx0EStmttnfQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenAfghaniBoneless.jpg,
Chicken Kalimiri (Boneless),ProductType,97,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1o_0riGBYchZxOkCACTasw5mH9894iBKE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenKalimiriBoneless.jpg,
Chicken Patiyala (Boneless),ProductType,98,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1Xx_Rk5m321vqYjWRBtHz66rkEdIQigPz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/ChickenPatiyalaBoneless.jpg,
Chicken Lajawab (Boneless),ProductType,99,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/14EyMf7xflle1HMNm3HTSalp1zu_Dr7KB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220224/ChickenLajawabBoneless.jpg,
Chicken Mumtaz (Boneless),ProductType,100,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1lqGkKASIJcmN3OrINXLqA0fUIU9lUsj4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMumtaz.jpg,
Chicken Hyderabadi (Boneless),ProductType,101,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1NOHHm0s9Rzk4-LtLRED3gwntcTpqmioS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenHyderabadiBoneless.jpg,
Chicken Tikka Masala ( Boneless),ProductType,102,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1iwmWA-nPry0YHoWprUTSLiZwqlGSoMdt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenTikkaMasalaBoneless.jpg,
Chicken Aara Masala (Boneless),ProductType,103,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/1jdr95ObKCYgM7L5_4jL2SKXkA59cXkZT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenAaraMasalaBoneless2.jpg,
Butter Chicken (Boneless),ProductType,104,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,https://drive.google.com/file/d/158lhDozO9gF033vbB6pl4XHbYK7UHrm7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ButterChickenBoneless.jpg,
Murg Musallam,ProductType,105,"Inventory,Food,Restaurant,Entree,NonVegeterian,",420,,https://drive.google.com/file/d/1V2YXuW44Gg2SfDoIkJj9S9yI1byzsWcA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MurgMusallam.jpg,
Murg Musallam Full,ProductUnit,106,"Inventory,Food,Restaurant,Entree,NonVegeterian,Murg Musallam,",420,,https://drive.google.com/file/d/1TqBj464NXY1VqQ_69fWIhYjQKITe_l6s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MurgMusallamFull.jpg,
Murg Musallam Half,ProductUnit,107,"Inventory,Food,Restaurant,Entree,NonVegeterian,Murg Musallam,",230,,https://drive.google.com/file/d/1tirnl1I4PpGXMsSomtm09zfOXV-mi3dl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MurgMusallamHalf.jpg,
Chicken Angara,ProductType,108,"Inventory,Food,Restaurant,Entree,NonVegeterian,",210,,https://drive.google.com/file/d/18gwt4OLjzx18MzmZPlFXRjIwluiEeeb-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenAngara.jpg,240
Chicken Butter Handi,ProductType,109,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,,https://drive.google.com/file/d/1tqRaZScFoB9NgspqRKIpob6q6OYGAoqq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenButterHandi2.jpg,210
Chicken Butter Kadai,ProductType,110,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,,https://drive.google.com/file/d/1WncMeUCrZsGPTticYAaPmyMAuAqYivwM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenButterKadai2.jpg,
Chicken Butter Kolhapuri,ProductType,111,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,,https://drive.google.com/file/d/1LZVLuiMjP9FFABXVi7rMdR03ttYEarNW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenButterKolhapuri.jpg,210
Chicken Butter Masala,ProductType,112,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,,https://drive.google.com/file/d/1Dkm_RIpM5JcwdLx_BQddjY01tdBTlzPt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenButterMasala.jpg,210
Chicken Malvani,ProductType,113,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,,https://drive.google.com/file/d/1c_wEaHcS41qszbSwBowC9ozlb6Lq7mL9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMalvani.jpg,
Chicken Handi,ProductType,114,"Inventory,Food,Restaurant,Entree,NonVegeterian,",170,,https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandi.jpg,310
Chicken Kadai,ProductType,115,"Inventory,Food,Restaurant,Entree,NonVegeterian,",170,,https://drive.google.com/file/d/1C8cxqgdypW9jEspNKDp3OcfYHm85b71r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKadai.jpg,
Chicken Lucknowi,ProductType,116,"Inventory,Food,Restaurant,Entree,NonVegeterian,",170,,https://drive.google.com/file/d/1rX13s5Tcz9wY3Zh8vGgUg4M6fqOYzAdA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenLucknowi.jpg,200
Chicken Kolhapuri,ProductType,117,"Inventory,Food,Restaurant,Entree,NonVegeterian,",170,,https://drive.google.com/file/d/1bWc_W7DKNzxS53IXTgHDSqj4gfK3f2wm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKolhapuri.gif,200
Chicken Dopyaza,ProductType,118,"Inventory,Food,Restaurant,Entree,NonVegeterian,",130,,https://drive.google.com/file/d/1fhO6YmEeziQAtskFa6KZuRkNmaas09LI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChickenDoPyaza.jpg,
Chicken Moghlai,ProductType,119,"Inventory,Food,Restaurant,Entree,NonVegeterian,",130,,https://drive.google.com/file/d/1FXNYAP5T3cePQsfjCXzuDjF2INfN53JO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMoghlai.jpg,
Chicken Korma,ProductType,120,"Inventory,Food,Restaurant,Entree,NonVegeterian,",145,,https://drive.google.com/file/d/1IimFcqKkIfEAHeDjOYVeam2dPxcjU_rg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKorma.jpg,175
Chicken Palak,ProductType,121,"Inventory,Food,Restaurant,Entree,NonVegeterian,",130,,https://drive.google.com/file/d/1eQ1rUbMLgournuoN70LYmnK0XoWO0Pkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenPalak.jpg,160
Chicken Masala Fry,ProductType,122,"Inventory,Food,Restaurant,Entree,NonVegeterian,",120,,https://drive.google.com/file/d/12W4rOT7ZGq9vK6ZwvwI1RHJuerNWRgEk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasalaFry.jpg,150
Chicken Masala,ProductType,123,"Inventory,Food,Restaurant,Entree,NonVegeterian,",110,,https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg,140
Mutton Tawa Masala (Boneless),ProductType,124,"Inventory,Food,Restaurant,Entree,NonVegeterian,",280,,https://drive.google.com/file/d/1IJlHbG5vY-Y1zU1UCPoOhS90l2m_2UR0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MuttonTawaMasalaBoneless.jpg,
Dabba Gosht ( Boneless),ProductType,125,"Inventory,Food,Restaurant,Entree,NonVegeterian,",280,,https://drive.google.com/file/d/1vVnlch1BZR24G7KGl5R7V7_3zMEEjSKy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/DabbaGoshtBoneless.jpg,
Mutton Saliboti (Boneless),ProductType,126,"Inventory,Food,Restaurant,Entree,NonVegeterian,",280,,https://drive.google.com/file/d/1PKAXpLvcgNXifdJjsTk67ABJqt-LPCD9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonSalibotiBoneless.jpg,
Mutton Hyderabadi (Boneless),ProductType,127,"Inventory,Food,Restaurant,Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1wLQg349mlCDsQZPuuMLhoLNoFkCUFH6x/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonHyderabadiBoneless.jpg,
Mutton Malvani,ProductType,128,"Inventory,Food,Restaurant,Entree,NonVegeterian,",240,,https://drive.google.com/file/d/1U6-prvcNol57Jwxj5DTbUo1HTRC6R2hR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MuttonMalvani.jpg,270
Mutton Handi,ProductType,129,"Inventory,Food,Restaurant,Entree,NonVegeterian,",220,,https://drive.google.com/file/d/1cDgJjzfBznwA7SQ2sVr2-m7bkYjS25MQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandi.jpg,430
Mutton Kadai,ProductType,130,"Inventory,Food,Restaurant,Entree,NonVegeterian,",220,,https://drive.google.com/file/d/1CWP_XeXaMQP6aTqm6VSYTZp0lckEjU9o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonKadai.jpg,
Mutton Kolhapuri,ProductType,131,"Inventory,Food,Restaurant,Entree,NonVegeterian,",220,,https://drive.google.com/file/d/1RJcCHg8Q0w4v8uFNs-RxxWui8qSGS6eD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonKolhapuri.jpg,250
Mutton Dopyaza,ProductType,132,"Inventory,Food,Restaurant,Entree,NonVegeterian,",160,,https://drive.google.com/file/d/1E_FTzcfN8KFqy_-9y9FgEVNdq2Jji5Om/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonDopyaza.jpg,
Mutton Moghlai,ProductType,133,"Inventory,Food,Restaurant,Entree,NonVegeterian,",160,,https://drive.google.com/file/d/1FsYIGOMLDGPzr503osIfOgTuyMWWarY4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MuttonMoghlai.jpg,
Mutton Korma,ProductType,134,"Inventory,Food,Restaurant,Entree,NonVegeterian,",160,,https://drive.google.com/file/d/1a8t0GRghotE0KEfbiZng666jZOC4FAqT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/muttonkorma.jpg,190
Mutton Masala Fry,ProductType,135,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,https://drive.google.com/file/d/1qi9MEoiDAvdUFW0fCWFJb6PLvYe2fXBY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonMasalaFry.jpg,180
Mutton Masala,ProductType,136,"Inventory,Food,Restaurant,Entree,NonVegeterian,",140,,https://drive.google.com/file/d/1-4YOHkbknBQIIukm4yZwJM6f8unGYrqS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonMasala.jpg,170
Mutton Kheema,ProductType,137,"Inventory,Food,Restaurant,Entree,NonVegeterian,",130,,https://drive.google.com/file/d/13wP6dYjJVx5A02KIhsyWlPLKZHKD1wdE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonKheema.jpg,
Mutton Kheema Ghotala,ProductType,138,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,https://drive.google.com/file/d/1V783eYnF37FRmGN248-hXfRysY77jsQ0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/MuttonKheemaGhotala.jpg,
Egg Masala 2 Pcs,ProductType,139,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,https://drive.google.com/file/d/1Uoid59YzIOLAlweCl-OC4kVoV7exTPDm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/EggMasala2Pcs.jpg,
Egg Masala Fry 2 Pcs,ProductType,140,"Inventory,Food,Restaurant,Entree,NonVegeterian,",110,,https://drive.google.com/file/d/1hpWNBKUXuyOJxCFhfiYK9wcGcoln9f0S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/EggMasalaFry2Pcs2.jpg,
Egg Curry 2 Pcs,ProductType,141,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,https://drive.google.com/file/d/1zecZPbzlDsZN0ZOoz8egp5yYjitOn5S1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/EggCurry2Pcs2.jpg,
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
Chicken Leg Biryani 2 Pcs,ProductType,3,"Inventory,Food,Restaurant,Rice,NonVegeterian,",220,,https://drive.google.com/file/d/15QJcTv-AQCwktgG-rfsgso2Ud4-OiE3z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenLegBiryani2Pcs2.jpg,
Chicken Biryani (Boneless),ProductType,4,"Inventory,Food,Restaurant,Rice,NonVegeterian,",180,,https://drive.google.com/file/d/1o3c8frc3qBK9CY8fiwlwYEJNGssE5aUT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenBiryaniBoneless2.jpg,
Chicken Hyderabadi Biryani (Boneless),ProductType,5,"Inventory,Food,Restaurant,Rice,NonVegeterian,",180,,https://drive.google.com/file/d/1YwPSx_7WwD6mceCRknI7jZdT2jp-4c7K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenHyderabadiBiryaniBoneless2.jpg,
Chicken Tikka Biryani (Boneless),ProductType,6,"Inventory,Food,Restaurant,Rice,NonVegeterian,",180,,https://drive.google.com/file/d/1vMXoyGom8WTngeA5lS2mjIyQB1OS2D4Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenTikkaBiryaniBoneless2.jpg,
Chicken Pulav (Boneless),ProductType,7,"Inventory,Food,Restaurant,Rice,NonVegeterian,",150,,https://drive.google.com/file/d/1yGQZxs5LEMc08n4CUxBb7gksHtzFD81r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenPulavBoneless.jpg,
Chicken Biryani,ProductType,8,"Inventory,Food,Restaurant,Rice,NonVegeterian,",130,,https://drive.google.com/file/d/1t_vJcJvBj1doCQPhohH0pwo72xfAG-wI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryani.jpg,160
Mutton Hyderabadi Biryani (Boneless),ProductType,9,"Inventory,Food,Restaurant,Rice,NonVegeterian,",250,,https://drive.google.com/file/d/1T00OR4gc1S7Q5p2G045vwEaJNOe4LiAK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MuttonHyderabadiBiryaniBoneless2.jpg,
Mutton Biryani (Boneless),ProductType,10,"Inventory,Food,Restaurant,Rice,NonVegeterian,",255,,https://drive.google.com/file/d/1ilI59yqOIpcMhqSyFeDykwT8FT7-Zywo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/MuttonBiryaniBoneless.jpg,285
Mutton Biryani,ProductType,11,"Inventory,Food,Restaurant,Rice,NonVegeterian,",140,,https://drive.google.com/file/d/1LoNGcmv8OAlfx8Ryh7Fqaz3YxRdO0wAS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonBiryani.jpg,170
Egg Biryani 2 Pcs,ProductType,12,"Inventory,Food,Restaurant,Rice,NonVegeterian,",100,,https://drive.google.com/file/d/1VZFmbAxLLZB_qmVa5gX3O475qg4ImDyZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/EggBiryani2Pcs.jpg,
Egg Pulav 2 Pcs,ProductType,13,"Inventory,Food,Restaurant,Rice,NonVegeterian,",100,,https://drive.google.com/file/d/1xQpa19IYFlO4PpIMYX0ulpBKVpoPmAwK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/EggPulav2Pcs.jpg,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,,
Chicken Ajwa Soup,ProductType,3,"Inventory,Food,Restaurant,Soups,NonVegeterian,",100,,,,130
