label,nodeType,order,path,price,description,link,imageLink,Zomato
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,,
Lemon Iced Tea,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",90,,https://drive.google.com/file/d/19FrNSEz_YUyEC8SFFs9ZjdCoUDfYSmjy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LemonIcedTea.jpg,90
Maggi,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery-2/Maggi.png,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Maggi,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Maggi,",,,,,
Masala Maggi,ProductType,4,"Inventory,Food,Restaurant,Maggi,Vegeterian,",80,,https://drive.google.com/file/d/1GaiMtc-NXiwf1CIGlQ88Y7-mM_AnBb2Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaMaggi.jpg,80
Kadai Paneer Maggi,ProductType,5,"Inventory,Food,Restaurant,Maggi,Vegeterian,",160,,https://drive.google.com/file/d/1SZDfUTJp7XpnbnDY7TffRdL5WGMqCaew/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/KadaiPaneerMaggi.jpg,160
Peri Peri Maggi,ProductType,6,"Inventory,Food,Restaurant,Maggi,Vegeterian,",100,,https://drive.google.com/file/d/10YyNx_NYVV4UbF8Vuc3eVAxndCgqBqzX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/PeriPeriMaggi.jpg,100
Veggie Maggi,ProductType,7,"Inventory,Food,Restaurant,Maggi,Vegeterian,",130,,https://drive.google.com/file/d/16CwF4Yzyp5UIHmo-6T0Rh1dyGNiiNsAK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/VeggieMaggi.jpg,130
Cheese Maggi,ProductType,8,"Inventory,Food,Restaurant,Maggi,Vegeterian,",110,,https://drive.google.com/file/d/1s_px5AkcwichWNunPlHPy12ov-lEQYuu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseMaggi.jpg,110
Corn Butter Maggi,ProductType,9,"Inventory,Food,Restaurant,Maggi,Vegeterian,",110,,https://drive.google.com/file/d/13Kw0ZiSMS_M1B83-DReaPqLd-pQZuRCV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/CornButterMaggi.jpg,110
Pudina Maggi,ProductType,10,"Inventory,Food,Restaurant,Maggi,Vegeterian,",100,,https://drive.google.com/file/d/1XQsMBnjQyyrTTzyp61dMFuF1AF6FDAfW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/PudinaMaggi.jpeg,100
Schezwan Maggi,ProductType,11,"Inventory,Food,Restaurant,Maggi,Vegeterian,",100,,https://drive.google.com/file/d/1GuczB8KXOg7NxkOin7re5XnTGOcXtb8y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220226/SchezwanMaggi.jpg,100
Dips,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1rP-VRXXpO85OGQoua2EzczxcorsfT_Nk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/Dips.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Dips,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Dips,",,,,,
Cheese Dip,ProductType,4,"Inventory,Food,Restaurant,Dips,Vegeterian,",62,,https://drive.google.com/file/d/1PZ3z1QT1y-bNLSb4EFDa3DMn06NTIv_s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/CheeseDip.jpg,62
Mayo Dip,ProductType,5,"Inventory,Food,Restaurant,Dips,Vegeterian,",35,,https://drive.google.com/file/d/1-yqPBd48O02tnrG2bnlG_cm1r0k4gFa1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/MayoDip.jpg,35
Cheese Mayo Dip,ProductType,6,"Inventory,Food,Restaurant,Dips,Vegeterian,",62,,https://drive.google.com/file/d/11uxpcimXghnG_y08sbRiLs5TgE5eDhpL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/CheeseMayoDip.jpg,62
Chipotle Dip,ProductType,7,"Inventory,Food,Restaurant,Dips,Vegeterian,",59,,https://drive.google.com/file/d/1l5zDhMf57awRwWtjXjyx1VgmXibscna6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/ChipotleDip.jpg,59
Chocolate Dip,ProductType,8,"Inventory,Food,Restaurant,Dips,Vegeterian,",74,,https://drive.google.com/file/d/1R10eWyojlYPXJEJy6SMLyG1d-jB5kmxX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/ChocolateDip.jpg,74
Garlic Chilli Dip,ProductType,9,"Inventory,Food,Restaurant,Dips,Vegeterian,",47,,https://drive.google.com/file/d/1sW2EPY_kA3LLdD0XGs4CPoMgfs6_QiKS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/GarlicChilliDip.jpg,47
Mint Mayo Dip,ProductType,10,"Inventory,Food,Restaurant,Dips,Vegeterian,",25,,https://drive.google.com/file/d/1wDjpZXPLqB72TWUd0QCnK8SjJ0KS_Tz8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/MintMayoDip.jpg,25
Salsa Sauce,ProductType,11,"Inventory,Food,Restaurant,Dips,Vegeterian,",57,,https://drive.google.com/file/d/1vi-GxsXo03RiMIVEAqdbUfZ-gxcU-Z1e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/SalsaSauce.jpg,57
Schezwan Chutney,ProductType,12,"Inventory,Food,Restaurant,Dips,Vegeterian,",35,,https://drive.google.com/file/d/1AL5MvAM3QdAwzWLwlxnJep3g5Zw6TGyF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/SchezwanChutney.jpg,35
Nachos,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1C83qRaJiJExF7-6CeHDU9rczLS8kS-ne/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodimagelinks/Nachos.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Nachos,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Nachos,",,,,,
Peri Peri Salsa Nachoes With Cheese,ProductType,4,"Inventory,Food,Restaurant,Nachos,Vegeterian,",170,,,,170
Salsa Nachos With Cheese,ProductType,5,"Inventory,Food,Restaurant,Nachos,Vegeterian,",160,,https://drive.google.com/file/d/1cSVWEzCDc0WvsXcIGYucpdk5M4k2T2PV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/SalsaNachosWithCheese.jpg,160
Salsa Nachos,ProductType,6,"Inventory,Food,Restaurant,Nachos,Vegeterian,",120,,,,120
Mexican Nachos,ProductType,7,"Inventory,Food,Restaurant,Nachos,Vegeterian,",220,,https://drive.google.com/file/d/1SjMRXL6TZS7ch8Lyu9zQOkCYQLo5eMkd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/MexicanNachos.jpg,220
Fries,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/15PKFi42PpHzYRDPF5fKE5IeaSx6QUMYl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Fries.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Fries,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Fries,",,,,,
Peri Peri Fries,ProductType,4,"Inventory,Food,Restaurant,Fries,Vegeterian,",140,,https://drive.google.com/file/d/1Xca3b3wbJDb1PAW3FCV9gz2n_PJ_nMGj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PeriPeriFries.jpg,140
Regular French Fries,ProductType,5,"Inventory,Food,Restaurant,Fries,Vegeterian,",100,,https://drive.google.com/file/d/1zj_nLm1qY3vrlet4iLOLAP4-Tj_a7Ie6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220506/RegularFrenchFries.jpg,100
Mexican Fries,ProductType,6,"Inventory,Food,Restaurant,Fries,Vegeterian,",230,,https://drive.google.com/file/d/1rXLkIcVvuoi7fab_pjKuWisBRZG6_pgh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/MexicanFries.jpg,230
Chilly Garlic Fries,ProductType,7,"Inventory,Food,Restaurant,Fries,Vegeterian,",150,,https://drive.google.com/file/d/1xsZvyiHniDYxYJ6GbEWs7Zs1nWWG9QpZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220506/ChillyGarlicFries.jpg,150
Cheese Fries,ProductType,8,"Inventory,Food,Restaurant,Fries,Vegeterian,",230,,https://drive.google.com/file/d/1oF0PSSp2XknuVmAEejnclTBv8qHDhs4R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/CheeseFries.jpg,230
Mayo Fries,ProductType,9,"Inventory,Food,Restaurant,Fries,Vegeterian,",120,,,,120
Schezwan Fries,ProductType,10,"Inventory,Food,Restaurant,Fries,Vegeterian,",120,,https://drive.google.com/file/d/1rbkBO0nAfQliYZtNW9v0JoKEZ9YVHf0V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/SchezwanFries.jpg,120
Cheese blend Fries,ProductType,11,"Inventory,Food,Restaurant,Fries,Vegeterian,",190,,https://drive.google.com/file/d/1z2KJiaMQ6eWQxIc8P7YZ3sKVkrK8FIx0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/CheeseblendFries.jpg,190
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Starters,",,,,,
Aloo Tikki 4pcs,ProductType,4,"Inventory,Food,Restaurant,Starters,Vegeterian,",110,,https://drive.google.com/file/d/1U6MB1qHakyapz_KmrcDxdXlZfVeZOQN_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/AlooTikki4pcs.jpg,110
Garlic Potato Pops 15pcs,ProductType,5,"Inventory,Food,Restaurant,Starters,Vegeterian,",120,,https://drive.google.com/file/d/144g448Dix9H6Z87J-WG3WklQiDUyX76B/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/GarlicPotatoPops15pcs.jpg,120
Cheesy Potato Pops 15pcs,ProductType,6,"Inventory,Food,Restaurant,Starters,Vegeterian,",150,,https://drive.google.com/file/d/1Nx-GwQsbDnt7rn9-_S40WEi39jC0YFZ5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/CheesyPotatoPops15pcs.jpeg,150
Momos,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseCornMomos.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Momos,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Momos,",,,,,
Paneer Tandoori Momos,ProductType,4,"Inventory,Food,Restaurant,Momos,Vegeterian,",240,,https://drive.google.com/file/d/1oxK3HgOp8-5t5jJyH1CRH720HFtFipWJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food04182022/PaneerTandooriMomos.jpg,240
Veg Fried Momos,ProductType,5,"Inventory,Food,Restaurant,Momos,Vegeterian,",130,,https://drive.google.com/file/d/13-Uj7TEP_nRAaZA_FsPrqjV3MCp3mJ7X/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegFriedMomos.jpeg,130
Veg Steamed Momos,ProductType,6,"Inventory,Food,Restaurant,Momos,Vegeterian,",120,,https://drive.google.com/file/d/1l-crkDS-cX5-D3iel5M7bOZiDznq8Y4l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/VegSteamedMomos.jpg,120
Paneer Steamed Momos,ProductType,7,"Inventory,Food,Restaurant,Momos,Vegeterian,",150,,https://drive.google.com/file/d/1n9OKY4K8zEPFb0uBvsJyH9XPRB2bNzA0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/PaneerSteamedMomos.jpg,150
Paneer Fried Momos,ProductType,8,"Inventory,Food,Restaurant,Momos,Vegeterian,",160,,https://drive.google.com/file/d/11wc-SqgIUZ2YZzgX6r4AZ1H5fhvXiknv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/PaneerFriedMomos.jpg,160
Paneer Tikka Momos Fried,ProductType,9,"Inventory,Food,Restaurant,Momos,Vegeterian,",190,,,,190
Pizza Momos Steamed,ProductType,10,"Inventory,Food,Restaurant,Momos,Vegeterian,",180,,,,180
Veg Schezwan Momos Fried,ProductType,11,"Inventory,Food,Restaurant,Momos,Vegeterian,",140,,https://drive.google.com/file/d/1fYmpgTVSnlHHgZYIZTn--2Gknw-ZUB9O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/VegSchezwanMomosFried.jpg,140
Afgani Tossed In White Sauce Momos,ProductType,12,"Inventory,Food,Restaurant,Momos,Vegeterian,",270,,,,270
Chocolate Momo,ProductType,13,"Inventory,Food,Restaurant,Momos,Vegeterian,",240,,https://drive.google.com/file/d/1OoeWSsfwJBsYqe3lW3xWOM0JTBERYCHq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/ChocolateMomo.jpg,240
Corn & Cheese Momo Fried,ProductType,14,"Inventory,Food,Restaurant,Momos,Vegeterian,",160,,,,160
Corn & Cheese Momo,ProductType,15,"Inventory,Food,Restaurant,Momos,Vegeterian,",150,,,,150
Paneer Tikka Momos steamed,ProductType,16,"Inventory,Food,Restaurant,Momos,Vegeterian,",170,,https://drive.google.com/file/d/1LWYvkKvO_m0C83BjUjN0OWngHVmxDd3W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/PaneerTikkaMomossteamed.jpg,170
Pizza Momos fried,ProductType,17,"Inventory,Food,Restaurant,Momos,Vegeterian,",190,,,,190
Veg Makhani Momo fried,ProductType,18,"Inventory,Food,Restaurant,Momos,Vegeterian,",160,,https://drive.google.com/file/d/1MXT9aWGiwJpFODgecZB5EamNrpiXho1x/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/VegMakhaniMomofried.jpg,160
Veg Schezwan Momos steamed,ProductType,19,"Inventory,Food,Restaurant,Momos,Vegeterian,",130,,,,130
Sandwiches,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sandwich.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sandwiches,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sandwiches,",,,,,
Bombay Cheese Sandwich,ProductType,4,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",160,,https://drive.google.com/file/d/1DAqniGnVqS25JpWr5uA0NdD6xYHJkFFB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/BombayCheeseSandwich.jpg,160
Corn Cheese Sandwich,ProductType,5,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",150,,https://drive.google.com/file/d/197awRgpGFIhFVnX77unVAuL5a9-TOJyJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CornCheeseSandwich.jpg,150
Nutella Chocolate Sandwich,ProductType,6,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",190,,https://drive.google.com/file/d/1KlRRiGSiE_nEnMtdSQq-mRViW24lQ2lA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/NutellaChocolateSandwich.jpg,190
Paneer Tandoori Sandwich,ProductType,7,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",180,,https://drive.google.com/file/d/1Y5QXe-9i8bgV1HKXYjRzYnINKeWz1cj0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTandooriSandwich.png,180
Veg Cheese Mayo Sandwich,ProductType,8,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",138,,https://drive.google.com/file/d/15Ncc4je-sdLsEw0_utO_yY4WGzU43UmY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220907/VegCheeseMayoSandwich.jpg,138
Double Cheese Sandwich,ProductType,9,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",140,,https://drive.google.com/file/d/1mbhLDY9LeV23LNprWiEwf_ETm3iQlkE2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DoubleCheeseSandwich.jpg,140
Aloo Masala Sandwich,ProductType,10,"Inventory,Food,Restaurant,Sandwiches,Vegeterian,",140,,https://drive.google.com/file/d/1EQR3F8sqo170-5er2QLmhRBL9aZTEAZL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/AlooMasalaSandwich.jpg,140
