label,nodeType,order,path,price,description,link,imageLink
Pan Fry Noodles,ProductType,7,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",315,,https://drive.google.com/file/d/1NR54QUhXnxZsWbJ13qeqGHF34xOhGMML/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220228/HakkaStyleNoodles.jpg
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Veg Fried Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",225,,https://drive.google.com/file/d/1bz2y7h_zxW5FIwkPU1ouPFuPXrxVdyrI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice.jpg
Burnt Garlic Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",225,,https://drive.google.com/file/d/1M7WPG8j2rZ_ZpOrhWfEfBfCRvuu--zKw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/BurntGarlicRice.jpg
Schezwan Rice,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",225,,https://drive.google.com/file/d/1GKO3YVjZ7d_a-_WJkiE7mWyZFQFK7k-u/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Schezwan-Rice.jpg
Shanghai Fried Rice,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",225,,https://drive.google.com/file/d/1oaEBombomyXmlzAcsGJGhqcSwWvT_4J6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220228/PanFryNoodles.jpg
Korean Style Rice,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",325,,https://drive.google.com/file/d/1Zi_C2JeqRb1mraZV7ahRPrzcoi1lZvOC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220228/ShanghaiFriedRice.jpg
Triple Schezwan Rice,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",300,,https://drive.google.com/file/d/1Wl4uCQJ4U5m-A3H2fPPXgQruVbflJ0fq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/TripleSchezwanRice.jpg
Jeera Rice,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",175,,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg
Steam Rice,ProductType,11,"Inventory,Food,Restaurant,Rice,Vegeterian,",150,,https://drive.google.com/file/d/1JwfmCVcMa9KTZbWP9pCn79TsIEWL0c1s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SteamRice.jpg
Dal Khichdi,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",195,,https://drive.google.com/file/d/1eYgIjQw-U3ZGT8GEPhcg9KZJWnc7BvLu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichdi.jpg
Palak Khichdi,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",195,,https://drive.google.com/file/d/1vZtmV-BC0j41rmRmP_dM_d7IU137_7sc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PalakKhichdi.jpg
Curd Rice,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",195,,https://drive.google.com/file/d/1vBvzMDzVFIOmHhoFGfSV2bWWfqhHbujJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CurdRice.jpg
Veg Biryani,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",270,,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg
Veg Hyderabadi Biryani,ProductType,16,"Inventory,Food,Restaurant,Rice,Vegeterian,",270,,https://drive.google.com/file/d/1a_3ftDYaE7Vn6Yv32UexQGDN7Zrgbcdq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHyderabadiBiryani.jpg
Veg Tawa Pulao,ProductType,17,"Inventory,Food,Restaurant,Rice,Vegeterian,",225,,https://drive.google.com/file/d/1sxesBQ-VqW6l9S61gsdtutdKEFGr2srn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegTawaPulao.jpg
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Roti,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",35,,https://drive.google.com/file/d/1x6gZ4Q7wVOFVo1bP4pT594jcrC0bHQhc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg
Paratha,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",55,,https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paratha.jpg
Garlic Naan,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",55,,https://drive.google.com/file/d/1ZrjzImNdtXyFGwa8e1Mzd7oH4glw7hFg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GarlicNaan.jpg
Butter Naan,ProductType,7,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",55,,https://drive.google.com/file/d/1MtQMs3CTx3V8aidYwZMPC4fkYQr9cYrr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterNaan.jpg
Cheese,ProductType,8,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",95,,https://drive.google.com/file/d/1ZsUp0VpVhJ019MiMHB1zmsxtNTEns2rW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery122021/Cheese.jpg
Chopsuey,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1nRXEzexvz98ABDVupmOkLu6-Chr-j_mw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/Chopsuey.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chopsuey,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chopsuey,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
American Chopsuey,ProductType,4,"Inventory,Food,Restaurant,Chopsuey,Vegeterian,",325,,https://drive.google.com/file/d/1ET8UtZ5YsWqeLbVbBPZOJWthJrRHiy1L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AmericanChopsuey.jpg
Schezwan Chopsuey,ProductType,5,"Inventory,Food,Restaurant,Chopsuey,Vegeterian,",325,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220228/KoreanStyleRice.jpg
Manchow Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",150,,https://drive.google.com/file/d/1BijFXiqsbR-131VPPi7c_m-RTkvarToW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ManchowSoup.jpg
Sweet Corn Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",150,,https://drive.google.com/file/d/1_1FoZQ6LO1CAso_34uhApiZBAirl2JuB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sweet-Corn-Soup.jpg
Hot & Sour Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",150,,https://drive.google.com/file/d/1teNyAur_VckwNp4ujk5k5x5svxiTBSGq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotSourSoup.jpg
Shanghai Pepper Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",150,,https://drive.google.com/file/d/1xxqm1BmlEA4GxD4jZa0_IG2OWGpRplBv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220228/ShanghaiPepperSoup.jpg
