label,nodeType,order,path,price,ingredients,link,imageLink,description
Chicken Korma,ProductType,4,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",100,"chicken breasts,garam masala,curry powder,freshly ground black pepper",https://drive.google.com/file/d/1IimFcqKkIfEAHeDjOYVeam2dPxcjU_rg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKorma.jpg,
Chicken Tavkkal Special,ProductType,5,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",160,,,,
Chicken Rogan,ProductType,6,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",90,,https://drive.google.com/file/d/1CfiCGyjq5_H0r22XXyDihzEn2BzaBVgR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenRogan.jpg,
Chicken Lahori,ProductType,7,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",100,,https://drive.google.com/file/d/1WDjJC0VcTdgsbLy-E1HrJk31IGEawxH8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLahori.jpg,
Chicken Mussalam,ProductType,8,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",140,,https://drive.google.com/file/d/1rJ1L2btaR1hzFLhZQ5NhIjHAOsbs3o4a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMussalam.jpg,
Chicken Hariyali,ProductType,9,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",110,,https://drive.google.com/file/d/1x6yoGTDvVu-2OhyhICbvtaSoxaXMlTkv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHariyali.jpg,
Chicken Navabi,ProductType,10,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",120,,https://drive.google.com/file/d/1pz3j3bmdZBPpziuQ39ceErGlsKHxCQyl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenNavabi.jpg,
Chicken Malai,ProductType,11,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",130,,https://drive.google.com/file/d/1pHrEDbACdGde9TPNsEbGV_LPaL_ASVDL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMalai.jpg,
Chicken Maharaja,ProductType,12,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",130,,https://drive.google.com/file/d/1WaUnrjrXIZcc7tzb-r8CiW8NrYFq_m0_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMaharaja.jpg,
Chicken Kashmiri,ProductType,13,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",130,,https://drive.google.com/file/d/1URigYYeExp0lTEP6V_8uIVSowKorBq2L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKashmiri.jpg,
Chicken Nurgis,ProductType,14,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",130,,https://drive.google.com/file/d/1tPkcY8BMuoZU2aDs-CqnVgcBf1Oeg8n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenNurgis.jpg,
Chicken Lasooni,ProductType,15,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",120,,https://drive.google.com/file/d/1ZX9MJP3blB-KzXAEkp-ML0Jpy_mEKRmu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLasooni.jpg,
Chicken Curry,ProductType,16,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",60,"Chicken,powder,onions,Garlic paste,ghee,ghee,Yoghurt,Ginger Paste,red chilli powder,Tomatoes,Garam masala powder,turmeric",https://drive.google.com/file/d/1dU5-tSB4k1PcuEGJMCv4sWBNDgUrp2y5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCurry.jpg,
Mutton Curry,ProductType,17,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",120,"Chicken,powder,onions,Garlic paste,ghee,ghee,Yoghurt,Ginger Paste,red chilli powder,Tomatoes,Garam masala powder,turmeric",https://drive.google.com/file/d/1CP3wcgWMWMVL_sPTGa280Id7ztTSw8-C/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonCurry.jpg,
Macchi Curry,ProductType,18,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",80,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,https://drive.google.com/file/d/1idcNBOX5hpJ_7_NEnJS2bzRUVv_NNIyi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MacchiCurry.jpg,
Anda Curry,ProductType,19,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",40,"Eggs,Oil,Onions Roughly Chopped,Tomato,Ginger Piece Finely Chopped,Coriander Seeds",https://drive.google.com/file/d/1BCryV9DFuzGTHFf0DaHehExwimD3aw2Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaCurry.jpg,
Anda Burji,ProductType,20,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",50,"eggs,onions,green chilie,tomatoes,coriander powder,Kashmiri red chili powder,vegetable oil",https://drive.google.com/file/d/1UKl7Gqlsz9mag1GZ6ZudPwP_a7YOPYUY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaBurji.jpg,
Anda Omlet,ProductType,21,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",10,"egg,Red Chili Powder,onion,Tomato ,Salt",https://drive.google.com/file/d/1nP1eKdRYEwq1koZpVMs9yZtq4Ydgiji0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaOmlet.jpg,
Anda Boil,ProductType,22,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",10,egg,https://drive.google.com/file/d/1KYFACzOeJhQD_LbES5xVbt7IVxQKQTYd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaBoil.jpg,
Anda Fry,ProductType,23,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",10,,https://drive.google.com/file/d/1FBd7AJEge6OjGzOd_M2uXL1gTXR0Dskh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaFry.jpeg,
special Machhi Fry,ProductType,24,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",70,,,,
Paplet Fry,ProductType,25,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",50,"Pomfret,Besan,Red Chilli Powder,Garam Masala Powder,Lemon Juice",https://drive.google.com/file/d/1PplccfptVW5q2EYf354wcmd2jFiCG7pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paplet-Fry.jpg,
Dam Machhi,ProductType,26,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",100,,https://drive.google.com/file/d/1cb0k_ffygxT70p57Y6le1c4zCe_FSgdy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DamMachhi.jpg,
Chicken Masala Handi,ProductType,27,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",390,"Chicken,Oil,Cumin seeds,onion,Ginger Garlic,red chilli powder,turmeric powder,cumin powder ,coriander powder,green chillies,heavy cream",https://drive.google.com/file/d/1IEII7DAAOlOgashJl66dY28A7UEDTwri/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasalaHandi.jpg,
Chicken Lahori Masala Handi,ProductType,28,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",460,,https://drive.google.com/file/d/1f0CVJCSeC_jSCNwEC41OpiRePVs0Ye_Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLahoriMasalaHandi.jpg,
Mutton Masala Handi,ProductType,29,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",580,,https://drive.google.com/file/d/1p9Ranwsi85R4Hw0yGKD6ltSCWSgXVLSD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220224/MuttonMasalaHandi.jpg,
Mutton Lahori Masala Hundi,ProductType,30,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",620,,https://drive.google.com/file/d/1SgGSjhP_HioZs3hhzlEg3XjjzhiK0vO_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonLahoriMasalaHundi.jpg,
Akkha Murg Mussalam,ProductType,31,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",700,,https://drive.google.com/file/d/1vLWlIRQ03rEGR90DgyG29PiJYBG3CPR4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AkkhaMurgMussalam.jpg,
Chicken Dam ka Durga,ProductType,32,"Inventory,Food,Restaurant,Entree,Non Vegeterian,",550,,https://drive.google.com/file/d/1Qai39cQYcrJWFv86K9OWiGBS4qqxXCLp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenDamkaDurga.jpg,
