label,nodeType,order,path,price,link,imageLink,description
Veg Handi Mix,ProductType,88,"Inventory,Food,Restaurant,Entree,Vegeterian,",240,https://drive.google.com/file/d/1KzdTXJ-CcuOg_eONp8uEQmIZpI2SVi9h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Handi-Mix.jpg,
Diwani Handi,ProductType,89,"Inventory,Food,Restaurant,Entree,Vegeterian,",260,https://drive.google.com/file/d/1z02VX5lDgeZmFpZD3JvRPyC0UTGFxHvc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DiwaniHandi.jpg,
Diwani Handi Full,ProductUnit,90,"Inventory,Food,Restaurant,Entree,Vegeterian,Diwani Handi,",260,https://drive.google.com/file/d/1MdHfws6y15tIU4gTKxWHlvuNuMTZFjFR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DiwaniHandiFull.jpg,
Diwani Handi Half,ProductUnit,91,"Inventory,Food,Restaurant,Entree,Vegeterian,Diwani Handi,",150,https://drive.google.com/file/d/184xEIO4UyGnF254cPyqO84S86ab68VJG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DiwaniHandiHalf.jpg,
Shevga Handi,ProductType,92,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1NEWiOLsbB8aLm01SZzxkATVHXtUlJUNF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevga-Handi.jpg,
Dal Tadka Handi,ProductType,93,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1hC6Fg8S7WGigCloxYlH_mVKXJetOl98O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalTadkaHandi.jpg,
Shimla Stock,ProductType,94,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,,
Kaju Butter Masala,ProductType,95,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/1ULj1N9QzMIqSlH4HyNyN-FNy0T5_RiY2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuButterMasala.jpg,
Kaju Kadai,ProductType,96,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/12vF_EJd5p4BhaPPa_ziJvri3xfJkeANs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuKadai.jpg,
Kaju Mushroom Masala,ProductType,97,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/1Ie-00bHo71zP9W2HbyyLaLNid9SsIzdb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuMushroomMasala.jpg,
Cheese Butter Masala,ProductType,98,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1-pJqufQo5k3SI19rQAL1dqGE3EWZYzaq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,
Cheese Paneer,ProductType,99,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1gQSHiqlHXMX_-jnVqvenkbY7W0Vymu5B/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheesePaneer.jpg,
Veg Kolfari,ProductType,100,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1XCBbsFzdzQ86VSl1Yb2BZhSpAGp75vrf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kolfari.jpg,
Veg Khima,ProductType,101,"Inventory,Food,Restaurant,Entree,Vegeterian,",130,https://drive.google.com/file/d/1HAKQE0yzFAFKhquILaZa-4WsrXJGKvpb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Khima.jpg,
Veg Hyderabadi,ProductType,102,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/1dtA8kP58QPcqCFQMBbu9s16z4jT8xux9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hyderabadi.jpg,
Veg Pahadi,ProductType,103,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/1V7Yoq37rBMq94N1gcEgJrp-sk8sWjDZ9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Pahadi.jpg,
Breakfast,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Breakfast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Breakfast,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Breakfast,",,,,
Upma,ProductType,4,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",40,https://drive.google.com/file/d/13GQTe4OiqscBJk7ZffGulypnLQLHUbGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Upma.jpg,
Special Thali,ProductType,5,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",180,https://drive.google.com/file/d/1ThRXYcXkRFqww4BJjcz-W3Jf9UplZfE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Super-Deluxe-Thali.jpg,
Shabudana Khichdi,ProductType,6,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",40,https://drive.google.com/file/d/1zc5ozHe7HImrrNsI95c0Bge4BGf1PS-v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shabudana-Khichdi.jpg,
Roti,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1x6gZ4Q7wVOFVo1bP4pT594jcrC0bHQhc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Roti,",,,,
Fulka,ProductType,4,"Inventory,Food,Restaurant,Roti,Vegeterian,",12,https://drive.google.com/file/d/1lcYis2qBwe3NU3aUMvYU5SWem9r5svAh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Fulka.jpg,
Paratha,ProductType,5,"Inventory,Food,Restaurant,Roti,Vegeterian,",12,https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paratha.jpg,
Butter Paratha,ProductType,6,"Inventory,Food,Restaurant,Roti,Vegeterian,",15,https://drive.google.com/file/d/1ZNQWvoY4RDYiK-1VB7agePGOh6Lb0xHz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterParatha.jpg,
Ghee Paratha,ProductType,7,"Inventory,Food,Restaurant,Roti,Vegeterian,",15,https://drive.google.com/file/d/1wxjLg6MC7p1IQ8bBpuLeT7qj4sNTY5lz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GheeParatha.jpg,
Jawar Roti,ProductType,8,"Inventory,Food,Restaurant,Roti,Vegeterian,",18,https://drive.google.com/file/d/1DXFwHsQJG5Y7m22dCx3D4Xk2AFLUnICm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/JawarRoti.jpg,
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,
Rice Plate,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,https://drive.google.com/file/d/1_-wWJdEL94jVuCLPhGvfSFP7BOs22wcQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice-Plate.jpg,
Plain Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",70,https://drive.google.com/file/d/18J_mJa06XUs-QW11tFlny9iB4N4MgBaj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg,
Plain Rice Half,ProductUnit,6,"Inventory,Food,Restaurant,Rice,Vegeterian,Rice Plate,",40,https://drive.google.com/file/d/1dUIF8EVW5-rM5FBwTvYL7kMpDGgKkHQg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg,
Plain Rice Full,ProductUnit,7,"Inventory,Food,Restaurant,Rice,Vegeterian,Rice Plate,",70,https://drive.google.com/file/d/1dUIF8EVW5-rM5FBwTvYL7kMpDGgKkHQg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg,
Jeera Rice,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",80,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,
Jeera Rice Half,ProductUnit,9,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",50,https://drive.google.com/file/d/1gab5eRuLll1Ed8DokZQ1FuTko20Esbwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceHalf.jpg,
Jeera Rice Full,ProductUnit,10,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",80,https://drive.google.com/file/d/1XWi_RFUxoXm7T2NMDEQrUBKa57-mY2EL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceFull.gif,
Kaju Jeera Rice,ProductType,11,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,https://drive.google.com/file/d/1cTRZ9-Fkwo24mhntBXMqs_0VJhzes-5a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuJeeraRice.jpg,
Masala Rice,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1f42W8I8vF2MKOR1_NEpVKeDqUYYxbwXH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRice.jpg,
Dal Khichadi,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1PNbeQCH3ZksaobonHyiCzwCFlavz9pBZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichadi.jpg,
Pulav Rice,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1n181-3RQObm_EolhjhRIZvRlENYD4Bso/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pulav-Rice.jpg,
Veg Biryani,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Steam Rice,ProductType,16,"Inventory,Food,Restaurant,Rice,Vegeterian,",80,https://drive.google.com/file/d/1JwfmCVcMa9KTZbWP9pCn79TsIEWL0c1s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SteamRice.jpg,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sweets,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Sweets,",,,,
Basundi,ProductType,4,"Inventory,Food,Restaurant,Sweets,Vegeterian,",40,https://drive.google.com/file/d/1V28jcGpS-2v6W2Ip_XRtcU2pKcCzFnWz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Basundi.jpg,
Shrikhand,ProductType,5,"Inventory,Food,Restaurant,Sweets,Vegeterian,",35,https://drive.google.com/file/d/1qz4zlrECK1kE_NAgnmtH2tD03CwdHYWf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shrikhand.jpg,
Gulab Jamun,ProductType,6,"Inventory,Food,Restaurant,Sweets,Vegeterian,",40,https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg,
Rasgulla,ProductType,7,"Inventory,Food,Restaurant,Sweets,Vegeterian,",40,https://drive.google.com/file/d/1orvad5GiuRdQdLPl_CJqtXjn4iMwOLm_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rasgulla.jpg,
Lassi,ProductType,8,"Inventory,Food,Restaurant,Sweets,Vegeterian,",50,https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg,
Malai Lassi,ProductType,9,"Inventory,Food,Restaurant,Sweets,Vegeterian,",60,https://drive.google.com/file/d/17NGMah59x9J204SdsZrzxUrscOyAe3Lj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiLassi.png,
Matha,ProductType,10,"Inventory,Food,Restaurant,Sweets,Vegeterian,",25,,,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,
Dahi Full,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,https://drive.google.com/file/d/1lJGoK-LcKhxftRZvLsbUKgOfocmuu8-o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DahiFull.jpg,
Dahi Half,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,https://drive.google.com/file/d/18fCkuuJMNcPVR7uV2Ao8JAYDWiZj6wVd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DahiHalf.jpg,
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,
Roasted Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",10,https://drive.google.com/file/d/1of1vgMY8AXJeDPdUGKu4-2fJb9nwbbQ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastedPapad.jpg,
Masala Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Fry Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",15,https://drive.google.com/file/d/1CXp-AUOHGYhoMisfi_jKPGpu_ezSeqan/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FryPapad.jpg,
